,Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text
52,52,10.0,0.3531999886035919,"student, mindfulness, extend, memory, cbm, engagement, education, skill, adaptation, similarly","['alleviate', 'distress', 'depression', 'comparison', 'computerise', 'cognitive', 'education', 'negative', 'appraisal', 'maintain', 'intrusion', 'distress', 'depression', 'treatment', 'underdeveloped', 'study', 'compare', 'efficacy', 'computerise', 'positive', 'appraisal', 'training', 'cbm', 'therapist', 'deliver', 'therapy', 'session', 'aim', 'target', 'alter', 'negative', 'appraisal', 'negative', 'intrusive', 'memory', 'dysphoric', 'participant', 'mean', 'complete', 'baseline', 'rating', 'negative', 'intrusive', 'memory', 'negative', 'appraisal', 'impact', 'event', 'scale', 'randomly_allocate', 'session', 'cbm', 'cb_education', 'intervention', 'monitor', 'mood', 'intrusion', 'symptom', 'assess', 'week', 'follow', 'group', 'significant', 'reduction', 'week', 'mood', 'depression', 'anxiety', 'memory', 'intrusiveness', 'negative', 'appraisal', 'group', 'differ', 'term', 'intrusion', 'relate', 'distress', 'group', 'show', 'great', 'reduction', 'follow', 'cbm', 'group', 'study', 'provide', 'evidence', 'link', 'maladaptive', 'appraisal', 'intrusive_memorie', 'distress', 'depressed', 'mood', 'single', 'session', 'less', 'degree', 'cbm', 'useful', 'reduce', 'intrusion', 'relate', 'distress', 'study', 'underpowere', 'detect', 'difference', 'replication', 'need', 'large', 'sample']"
53,53,0.0,0.24169999361038208,"drug, benzodiazepine, experiment, disrupt, prior, discrete, give, detrimental, vehicle, second","['treatment', 'spare', 'extinction', 'depend', 'give', 'benzodiazepine', 'reduce', 'effectiveness', 'fear', 'extinction', 'rodent', 'exposure', 'therapy', 'people', 'suffer', 'anxiety', 'disorder', 'give', 'concomitantly', 'behavioral', 'treatment', 'onset', 'present', 'experiment', 'use', 'rat', 'examine', 'benzodiazepine', 'detrimental', 'effect', 'give', 'initial', 'extinction', 'conduct', 'drug', 'free', 'rat', 'train', 'fear', 'context', 'experiment', 'discrete', 'cue', 'experiment', 'extinguish', 'context', 'cue', 'occur', 'continuously', 'session', 'drug', 'vehicle', 'administer', 'prior', 'onset', 'divide', 'session', 'drug', 'vehicle', 'administer', 'prior', 'second', 'session', 'rat', 'test', 'drug', 'free', 'fear', 'context', 'disrupt', 'context', 'cue', 'extinction', 'administer', 'prior', 'initial', 'session', 'fail', 'disrupt', 'extinction', 'give', 'prior', 'second', 'session', 'result', 'animal', 'model', 'confirm', 'effectiveness', 'extinction', 'reduce', 'combine', 'benzodiazepine', 'also', 'suggest', 'effectiveness', 'extinction', 'reduce', 'combine', 'initial', 'extinction', 'drug', 'free']"
54,54,2.0,0.31150001287460327,"mood, disorder, bipolar, ci, episode, psychiatric, type, better, lower, family","['psychological', 'therapy', 'old', 'people', 'finding', 'eastern', 'region', 'evaluation', 'psychological', 'therapy', 'iapt', 'scheme', 'yet', 'focus', 'minority', 'subgroup', 'paper', 'aim', 'evaluate', 'accessibility', 'wait', 'time', 'clinical', 'outcome', 'iapt', 'referral', 'primary_care', 'trust', 'use', 'analysis', 'session', 'therapist', 'record', 'information', 'anxiety', 'symptom', 'use', 'generalise', 'anxiety', 'disorder', 'questionnaire', 'depressive', 'symptom', 'patient', 'health', 'questionnaire', 'phq', 'waiting', 'time', 'type', 'referral', 'reliable', 'investigate', 'account', 'iapt', 'referral', 'make', 'eastern', 'waiting', 'iapt', 'assessment', 'treatment', 'slightly', 'lower', 'old', 'adult', 'centre', 'reliable', 'recovery_rate', 'high', 'compare', 'young', 'adult', 'post', 'treatment', 'however', 'difference', 'significant', 'exception', 'difference', 'anxiety', 'score', 'multivariate', 'analyse', 'old', 'adult', 'associate', 'score', 'maximum', 'treatment', 'step', 'treatment', 'dropping', 'number', 'session', 'iapt', 'service', 'show', 'beneficial', 'old', 'patient', 'however', 'access', 'service', 'later', 'life', 'low', 'expect', 'service', 'pathway', 'old', 'population', 'need', 'better', 'research', 'order', 'eliminate', 'possible', 'obstacle', 'access', 'service']"
55,55,1.0,0.40549999475479126,"distress, internalize, model, effect, correlate, relationship, level, change, mediate, eat","['examination', 'avoidance', 'major', 'depression', 'comparison', 'social', 'anxiety', 'disorder', 'construct', 'avoidance', 'begin', 'receive', 'attention', 'theoretical', 'model', 'empirical', 'investigation', 'depression', 'however', 'little', 'know', 'relative', 'level', 'avoidance', 'diagnostic', 'category', 'relationship', 'avoidance', 'correlate', 'depression', 'present', 'study', 'compare', 'level', 'avoidance', 'group', 'depress', 'woman', 'social', 'anxiety', 'disorder', 'sad', 'depressed', 'woman', 'disorder', 'mdd', 'sad', 'woman', 'anxiety', 'disorder', 'sad', 'nonclinical', 'woman', 'investigate', 'relationship', 'avoidance', 'sociotropy', 'autonomy', 'rumination', 'negative', 'positive', 'problem', 'orientation', 'clinically', 'depress', 'group', 'avoidance', 'find', 'significantly', 'high', 'clinical', 'group', 'relative', 'nonclinical', 'group', 'woman', 'high', 'comorbid', 'mdd', 'sad', 'group', 'avoidance', 'show', 'significant', 'positive', 'relationship', 'sociotropy', 'autonomy', 'rumination', 'negative', 'problem', 'orientation', 'significant', 'negative', 'relationship', 'positive', 'problem', 'orientation', 'overall', 'sample', 'depressed', 'woman', 'result', 'suggest', 'avoidance', 'give', 'great', 'consideration', 'psychosocial', 'model', 'depression', 'point', 'several', 'important', 'direction', 'future', 'research']"
56,56,11.0,0.7872999906539917,"social, sad, panic, individual, sensitivity, cognitive, profile, symptom, class, sample","['panic', 'symptom', 'profile', 'social', 'anxiety', 'disorder', 'person', 'center', 'datum', 'analytic', 'approach', 'panic_attack', 'pas', 'prevalent', 'individual', 'social', 'anxiety', 'disorder', 'sad', 'clinical', 'utility', 'panic', 'symptom', 'profile', 'unclear', 'aim', 'present', 'investigation', 'empirically', 'define', 'panic', 'symptom', 'profile', 'treatment', 'seek', 'sample', 'individual', 'sad', 'assess', 'association', 'observe', 'panic', 'symptom', 'profile', 'clinical', 'feature', 'sad', 'result', 'analysis', 'reveal', 'distinct', 'panic', 'symptom', 'profile', 'low', 'panic', 'symptom', 'high', 'typical', 'sad', 'related', 'panic', 'high', 'cardiac', 'sensation', 'paresthesia', 'moderate', 'panic', 'comparison', 'external', 'validator', 'latent', 'class', 'indicate', 'class', 'differentially', 'associate', 'clinical', 'feature', 'sad', 'present', 'finding', 'suggest', 'individual', 'sad', 'experience', 'distinct', 'pattern', 'panic', 'symptom', 'may', 'clinically', 'useful', 'conduct', 'diagnostic', 'assessment', 'determine', 'treatment', 'target']"
57,57,23.0,0.3693000078201294,"treatment, change, outcome, therapy, cbt, intervention, depression, cognitive, group, symptom","['trajectory', 'change', 'social', 'anxiety', 'cognitive', 'behavioral', 'therapy', 'anxiety', 'disorder', 'cognitive', 'behavioral', 'therapy', 'cbt', 'anxiety', 'disorder', 'sad', 'may', 'decrease', 'social', 'anxiety', 'training', 'skill', 'randomized_controlle', 'trial', 'cbt', 'sad', 'examined', 'change', 'weekly', 'reappraisal', 'expressive_suppression', 'well', 'weekly', 'intensity', 'social', 'anxiety', 'patient', 'receive', 'weekly', 'session', 'individual', 'cbt', 'expect', 'variable', 'differ', 'pre', 'cbt', 'differential', 'trajectory', 'also', 'expect', 'weekly', 'change', 'emotion_regulation', 'would', 'predict', 'subsequent', 'weekly', 'change', 'social', 'anxiety', 'change', 'compare', 'increase', 'cognitive', 'frequency', 'success', 'decrease', 'social', 'anxiety', 'weekly', 'cognitive', 'frequency', 'success', 'increase', 'weekly', 'frequency', 'social', 'anxiety', 'decrease', 'weekly', 'decrease', 'social', 'anxiety', 'associate', 'concurrent', 'increase', 'decrease', 'suppression', 'frequency', 'granger', 'causality', 'analysis', 'show', 'increase', 'predict', 'decrease', 'subsequent', 'social', 'anxiety', 'increase', 'pre', 'cbt', 'predict', 'reduction', 'anxiety', 'symptom', 'severity', 'post', 'cbt', 'weekly', 'change', 'strategy', 'may', 'help', 'clinician', 'understand', 'cbt', 'effective', 'predict', 'decrease', 'social', 'anxiety']"
58,58,23.0,0.4269999861717224,"treatment, change, outcome, therapy, cbt, intervention, depression, cognitive, group, symptom","['pilot', 'randomized_controlle', 'trial', 'dialectical_behavior', 'therapy', 'dialectical_behavior', 'therapy', 'prolong', 'exposure', 'protocol', 'self', 'injure', 'woman', 'disorder', 'study', 'evaluate', 'efficacy', 'integrate', 'treatment', 'dialectical_behavior', 'therapy', 'woman', 'disorder', 'self', 'injury', 'method', 'participant', 'randomize', 'prolonged', 'exposure', 'assess', 'month', 'interval', 'treatment', 'year', 'month', 'post', 'treatment', 'result', 'treatment', 'expectancie', 'satisfaction', 'completion', 'differ', 'condition', 'feasible', 'implement', 'majority', 'treatment', 'completer', 'compare', 'lead', 'large', 'stable', 'improvement', 'double', 'remission', 'rate', 'treatment', 'completer', 'patient', 'complete', 'time', 'less', 'likely', 'attempt', 'suicide', 'time', 'less', 'likely', 'self', 'injure', 'treatment', 'completer', 'moderate', 'large', 'favor', 'dissociation', 'trauma', 'relate', 'guilt', 'cognition', 'shame', 'anxiety', 'depression', 'global', 'function', 'conclusion', 'dbt', 'feasible', 'acceptable', 'safe', 'administer', 'may', 'lead', 'large', 'improvement', 'ptsd', 'self', 'outcome', 'dbt', 'alone', 'finding', 'require', 'replication', 'large', 'sample']"
59,59,29.0,0.3476000130176544,"anxiety, disorder, patient, study, result, depression, use, high, associate, abstract","['imagery', 'enhance', 'group', 'therapy', 'pilot', 'studycognitive', 'group', 'therapy', 'disorder', 'sad', 'efficacious', 'effective', 'however', 'substantial', 'proportion', 'patient', 'remain', 'clinical', 'range', 'treatment', 'innovation', 'require', 'research', 'suggest', 'work', 'imagery', 'mode', 'may', 'emotionally', 'potent', 'traditional', 'verbal', 'linguistic', 'strategy', 'study', 'pilot', 'imagery', 'enhance', 'cbgt', 'protocol', 'sad', 'hypothesise', 'would', 'acceptable', 'patient', 'demonstrate', 'large', 'effect_size', 'compare', 'favourably', 'historical', 'control', 'complete', 'cbgt', 'imagery', 'enhancement', 'patient', 'consecutive', 'referral', 'community', 'clinic', 'specialise', 'anxiety', 'mood', 'disorder', 'primary', 'self', 'report', 'performance', 'social', 'interaction', 'anxiety', 'highly', 'acceptable', 'patient', 'high', 'attendance', 'completion', 'rate', 'effect_sizes', 'large', 'mid', 'treatment', 'large', 'post', 'treatment', 'follow', 'high', 'proportion', 'patient', 'achieve', 'reliable', 'change', 'outcome', 'compare', 'favourably', 'publish', 'group', 'individual', 'treatment', 'sad', 'large', 'randomised_controlled', 'trial', 'require']"
60,60,29.0,0.361299991607666,"anxiety, disorder, patient, study, result, depression, use, high, associate, abstract","['imagery', 'enhance', 'group', 'therapy', 'study', 'group', 'disorder', 'sad', 'efficacious', 'effective', 'however', 'substantial', 'proportion', 'patient', 'remain', 'clinical', 'range', 'treatment', 'innovation', 'require', 'research', 'suggest', 'work', 'imagery', 'mode', 'may', 'emotionally', 'potent', 'traditional', 'verbal', 'linguistic', 'strategy', 'study', 'pilot', 'imagery', 'enhance', 'cbgt', 'protocol', 'sad', 'hypothesise', 'would', 'acceptable', 'patient', 'demonstrate', 'large', 'effect_size', 'compare', 'favourably', 'historical', 'control', 'complete', 'cbgt', 'imagery', 'enhancement', 'patient', 'consecutive', 'referral', 'community', 'clinic', 'specialise', 'anxiety', 'mood', 'disorder', 'primary', 'self', 'report', 'performance', 'social', 'interaction', 'anxiety', 'highly', 'acceptable', 'patient', 'high', 'attendance', 'completion', 'rate', 'effect_sizes', 'large', 'mid', 'treatment', 'large', 'post', 'treatment', 'follow', 'high', 'proportion', 'patient', 'achieve', 'reliable', 'change', 'outcome', 'compare', 'favourably', 'publish', 'group', 'individual', 'treatment', 'sad', 'large', 'randomised_controlled', 'trial', 'require']"
61,61,23.0,0.4388999938964844,"treatment, change, outcome, therapy, cbt, intervention, depression, cognitive, group, symptom","['pilot', 'randomized_controlle', 'trial', 'dialectical_behavior', 'therapy', 'dialectical_behavior', 'therapy', 'prolong', 'exposure', 'protocol', 'self', 'injure', 'woman', 'disorder', 'study', 'evaluate', 'efficacy', 'integrate', 'treatment', 'dialectical_behavior', 'therapy', 'woman', 'disorder', 'injury', 'participant', 'randomize', 'prolonged', 'exposure', 'assess', 'month', 'interval', 'treatment', 'year', 'month', 'post', 'treatment', 'treatment', 'expectancie', 'satisfaction', 'completion', 'differ', 'condition', 'feasible', 'implement', 'majority', 'treatment', 'completer', 'compare', 'lead', 'large', 'stable', 'improvement', 'double', 'remission', 'rate', 'treatment', 'completer', 'patient', 'complete', 'time', 'less', 'likely', 'attempt', 'suicide', 'time', 'less', 'likely', 'self', 'injure', 'treatment', 'completer', 'moderate', 'large', 'favor', 'dissociation', 'trauma', 'relate', 'guilt', 'cognition', 'shame', 'anxiety', 'depression', 'global', 'function', 'feasible', 'acceptable', 'safe', 'administer', 'may', 'lead', 'large', 'improvement', 'ptsd', 'self', 'outcome', 'dbt', 'alone', 'finding', 'require', 'replication', 'large', 'sample']"
62,62,29.0,0.4471000134944916,"anxiety, disorder, patient, study, result, depression, use, high, associate, abstract","['cognitive', 'behaviour', 'therapy', 'hyperacusis', 'randomized_controlle', 'define', 'unusual', 'intolerance', 'ordinary', 'environmental', 'sound', 'common', 'problem', 'psychological', 'treatment', 'give', 'avoidance', 'strategy', 'present', 'hyperacusis', 'similarity', 'problem', 'tinnitu', 'chronic', 'pain', 'cognitive', 'behaviour', 'therapy', 'cbt', 'hypothesize', 'helpful', 'patient', 'hyperacusis', 'randomized_controlled', 'study', 'patient', 'hyperacusis', 'compare', 'group', 'use', 'loudness', 'discomfort', 'level', 'test', 'ldl', 'hyperacusis', 'anxiety', 'depression', 'scale', 'quality', 'life', 'inventory', 'adapt', 'version', 'group', 'effect', 'cbt', 'group', 'measure', 'hads', 'anxiety', 'moderate', 'high', 'cohen', 'ear', 'respectively', 'primary', 'measure', 'ldl', 'range', 'secondary', 'measure', 'difference', 'group', 'cease', 'exist', 'group', 'treat', 'later', 'cbt', 'treatment', 'result', 'largely', 'maintain', 'month', 'conclusion', 'cbt', 'promise', 'treatment', 'hyperacusis', 'research', 'necessary']"
63,63,29.0,0.5508999824523926,"anxiety, disorder, patient, study, result, depression, use, high, associate, abstract","['internet', 'base', 'cognitive', 'behaviour', 'severe', 'health', 'define', 'large', 'stable', 'individual', 'improvement', 'occur', 'consecutive', 'treatment', 'session', 'show', 'predict', 'well', 'improvement', 'several', 'treatment', 'study', 'include', 'therapy', 'depression', 'anxiety', 'disorder', 'study', 'treatment', 'health', 'anxiety', 'form', 'internet', 'base', 'study', 'investigate', 'role', 'internet', 'base', 'severe', 'health', 'anxiety', 'method', 'examine', 'occurrence', 'significance', 'measure', 'health', 'anxiety', 'participant', 'receive', 'internet', 'base', 'compare', 'patient', 'patient', 'patient', 'gradual', 'gain', 'result', 'participant', 'experience', 'sudden_gain', 'health', 'anxiety', 'individual', 'sudden_gain', 'distribute', 'treatment', 'expect', 'patient', 'show', 'large', 'improvement', 'patient', 'post', 'treatment', 'year', 'follow', 'measure', 'health', 'anxiety', 'conclusion', 'consistent', 'previous', 'study', 'internet', 'base', 'associate', 'significantly', 'large', 'stable', 'treatment', 'effect', 'year', 'follow']"
64,64,29.0,0.35569998621940613,"anxiety, disorder, patient, study, result, depression, use, high, associate, abstract","['clinician', 'exclude', 'anxious', 'client', 'exposure', 'therapy', 'research', 'demonstrate', 'effectiveness', 'exposure', 'therapy', 'pathological', 'anxiety', 'treatment', 'underutilize', 'anecdotal', 'evidence', 'clinical', 'experience', 'suggest', 'therapist', 'possess', 'reservation', 'exposure', 'therapy', 'tend', 'exclude', 'client', 'treatment', 'base', 'client', 'characteristic', 'believe', 'predict', 'bad', 'response', 'exception', 'make', 'base', 'characteristic', 'reliably', 'predict', 'poor', 'outcome', 'client', 'face', 'opportunity', 'cost', 'associate', 'investment', 'less', 'effective', 'treatment', 'present', 'investigation', 'assess', 'therapist', 'likelihood', 'excluding_client', 'exposure', 'due', 'different', 'client', 'therapist', 'characteristic', 'exposure', 'therapist', 'complete', 'online', 'survey', 'include', 'therapist', 'belief', 'exposure', 'scale', 'anxiety', 'sensitivity', 'index', 'break', 'leg', 'exception', 'scale', 'ble', 'novel', 'measure', 'assess', 'likelihood', 'exposure', 'base', 'different', 'client', 'characteristic', 'ble', 'demonstrate', 'good', 'psychometric_propertie', 'client', 'characteristic', 'likely', 'result', 'exclusion', 'exposure', 'therapy', 'comorbid', 'emotional', 'reluctance', 'participate', 'exposure', 'great', 'likelihood', 'exposure', 'associate', 'high', 'therapist', 'anxiety', 'sensitivity', 'endorsement', 'negative', 'belief', 'exposure', 'therapy', 'clinical', 'training', 'implication', 'finding', 'discuss']"
65,65,29.0,0.5360999703407288,"anxiety, disorder, patient, study, result, depression, use, high, associate, abstract","['internet', 'base', 'cognitive', 'behaviour', 'severe', 'health', 'anxiety', 'define', 'large', 'stable', 'individual', 'improvement', 'occur', 'consecutive', 'treatment', 'session', 'show', 'predict', 'well', 'improvement', 'several', 'treatment', 'study', 'include', 'therapy', 'depression', 'anxiety', 'disorder', 'study', 'treatment', 'health', 'anxiety', 'form', 'internet', 'base', 'study', 'investigate', 'role', 'internet', 'base', 'severe', 'health', 'anxiety', 'examine', 'occurrence', 'significance', 'measure', 'health', 'anxiety', 'participant', 'receive', 'internet', 'base', 'compare', 'patient', 'patient', 'patient', 'gradual', 'gain', 'participant', 'experience', 'sudden_gain', 'health', 'anxiety', 'individual', 'sudden_gain', 'distribute', 'treatment', 'expect', 'patient', 'show', 'large', 'improvement', 'patient', 'post', 'treatment', 'year', 'follow', 'measure', 'health', 'anxiety', 'consistent', 'previous', 'study', 'internet', 'base', 'associate', 'significantly', 'large', 'stable', 'treatment', 'effect', 'year', 'follow']"
66,66,29.0,0.43470001220703125,"anxiety, disorder, patient, study, result, depression, use, high, associate, abstract","['cognitive', 'behaviour', 'therapy', 'hyperacusis', 'randomized_controlle', 'trial', 'hyperacusis', 'define', 'unusual', 'intolerance', 'ordinary', 'environmental', 'sound', 'common', 'problem', 'psychological', 'treatment', 'give', 'avoidance', 'strategy', 'present', 'hyperacusis', 'similarity', 'problem', 'tinnitu', 'chronic', 'pain', 'cognitive', 'behaviour', 'therapy', 'cbt', 'hypothesize', 'helpful', 'patient', 'hyperacusis', 'randomized_controlled', 'study', 'patient', 'hyperacusis', 'compare', 'group', 'use', 'loudness', 'discomfort', 'level', 'test', 'ldl', 'hyperacusis', 'anxiety', 'depression', 'scale', 'quality', 'life', 'inventory', 'adapt', 'version', 'group', 'effect', 'cbt', 'group', 'measure', 'hads', 'anxiety', 'moderate', 'high', 'cohen', 'ear', 'respectively', 'primary', 'measure', 'ldl', 'range', 'secondary', 'measure', 'difference', 'group', 'cease', 'exist', 'group', 'treat', 'later', 'cbt', 'treatment', 'result', 'largely', 'maintain', 'month', 'conclusion', 'cbt', 'promise', 'treatment', 'hyperacusis', 'research', 'necessary']"
67,67,29.0,0.35569998621940613,"anxiety, disorder, patient, study, result, depression, use, high, associate, abstract","['clinician', 'exclude', 'anxious', 'client', 'exposure', 'therapy', 'research', 'demonstrate', 'effectiveness', 'exposure', 'therapy', 'pathological', 'anxiety', 'treatment', 'underutilize', 'anecdotal', 'evidence', 'clinical', 'experience', 'suggest', 'therapist', 'possess', 'reservation', 'exposure', 'therapy', 'tend', 'exclude', 'client', 'treatment', 'base', 'client', 'characteristic', 'believe', 'predict', 'bad', 'response', 'exception', 'make', 'base', 'characteristic', 'reliably', 'predict', 'poor', 'outcome', 'client', 'face', 'opportunity', 'cost', 'associate', 'investment', 'less', 'effective', 'treatment', 'present', 'investigation', 'assess', 'therapist', 'likelihood', 'excluding_client', 'exposure', 'due', 'different', 'client', 'therapist', 'characteristic', 'exposure', 'therapist', 'complete', 'online', 'survey', 'include', 'therapist', 'belief', 'exposure', 'scale', 'anxiety', 'sensitivity', 'index', 'break', 'leg', 'exception', 'scale', 'ble', 'novel', 'measure', 'assess', 'likelihood', 'exposure', 'base', 'different', 'client', 'characteristic', 'ble', 'demonstrate', 'good', 'psychometric_propertie', 'client', 'characteristic', 'likely', 'result', 'exclusion', 'exposure', 'therapy', 'comorbid', 'emotional', 'reluctance', 'participate', 'exposure', 'great', 'likelihood', 'exposure', 'associate', 'high', 'therapist', 'anxiety', 'sensitivity', 'endorsement', 'negative', 'belief', 'exposure', 'therapy', 'clinical', 'training', 'implication', 'finding', 'discuss']"
68,68,13.0,0.3752000033855438,"mental, health, woman, prevalence, factor, risk, suicide, population, country, adjust","['impact', 'dialectical_behavior', 'therapy', 'community', 'treatment', 'expert', 'emotional', 'experience', 'expression', 'acceptance', 'suggest', 'heighten', 'prominent', 'feature', 'borderline_personality', 'disorder', 'often', 'lead', 'maladaptive', 'behavior', 'nevertheless', 'little', 'research', 'examine', 'treatment', 'effect', 'experience', 'expression', 'specific', 'negative', 'emotion', 'dialectical_behavior', 'therapy', 'effective', 'treatment', 'bpd', 'hypothesize', 'reduce', 'present', 'study', 'analyze', 'secondary', 'datum', 'randomized_controlle', 'trial', 'aim', 'assess', 'unique', 'effectiveness', 'compare', 'community', 'treatment', 'expert', 'change', 'experience', 'expression', 'acceptance', 'negative', 'emotion', 'suicidal', 'self', 'injure', 'woman', 'year', 'treatment', 'year', 'follow', 'several', 'indice', 'emotional', 'experience', 'expression', 'assess', 'result', 'indicate', 'decrease', 'experiential', 'avoidance', 'express', 'anger', 'significantly', 'difference', 'find', 'improve', 'guilt', 'shame', 'anxiety', 'suppression', 'trait', 'control', 'result', 'suggest', 'unique', 'effect', 'improve', 'expression', 'anger', 'experiential', 'avoidance', 'change', 'experience', 'specific', 'negative', 'emotion', 'may', 'account', 'general', 'factor', 'associate', 'expert', 'therapy', 'implication', 'finding', 'discuss']"
69,69,20.0,0.47510001063346863,"exposure, task, fear, belief, disorder, therapy, safety, development, extinction, show","['attribution', 'appraisal', 'attention', 'symptom', 'disordera', 'suggest', 'catastrophic', 'attribution', 'appraisal', 'increase', 'attention', 'symptom', 'play', 'important', 'role', 'development', 'maintenance', 'empirical', 'testing', 'model', 'investigate', 'group', 'patient', 'patient', 'obsessive_compulsive', 'panic', 'disorder', 'psychiatrically', 'healthy', 'participant', 'task', 'examine', 'attribution', 'ambiguous', 'symptom', 'task', 'use', 'questionnaire', 'compare', 'group', 'content', 'frequency', 'conviction', 'appraisal', 'participant', 'worry', 'health', 'task', 'employ', 'experimental', 'manipulation', 'design', 'increase', 'decrease', 'attention', 'catastrophic', 'appraisal', 'symptom', 'dpd', 'result', 'indicate', 'group', 'make', 'less', 'normalising', 'attribution', 'symptom', 'task', 'catastrophic', 'appraisal', 'task', 'healthy', 'anxiety', 'group', 'similar', 'pattern', 'appraisal', 'attribution', 'task', 'group', 'show', 'perceive', 'reduction', 'dpd', 'severity', 'attention', 'focusse', 'cognitively', 'demand', 'task', 'group', 'show', 'increase', 'finding', 'consistent', 'hypothesis', 'cognitive', 'process', 'play', 'important', 'role', 'development', 'maintenance']"
70,70,18.0,0.4726000130176544,"fear, emotional, bias, processing, participant, activation, attention, control, group, process","['moderation', 'effect', 'attention', 'training', 'attention', 'modification', 'program', 'amp', 'show', 'promise', 'laboratory', 'base', 'treatment', 'anxiety', 'disorder', 'trial', 'internet_delivere', 'amp', 'yield', 'significant', 'difference', 'active', 'control', 'condition', 'address', 'inconsistency', 'examine', 'moderational', 'mediational', 'role', 'attention', 'bias', 'efficacy', 'attention', 'training', 'compare', 'datum', 'report', 'condition', 'exception', 'participant', 'instruct', 'activate', 'social', 'anxiety', 'fear', 'prior', 'attention', 'training', 'session', 'also', 'compare', 'attention', 'training', 'group', 'internet_delivere', 'cognitive', 'behavioral', 'therapy', 'icbt', 'condition', 'participant', 'group', 'experience', 'great', 'reduction', 'social', 'anxiety', 'symptom', 'active', 'control', 'group', 'report', 'differ', 'reduction', 'icbt', 'group', 'high', 'attention', 'bias', 'predict', 'great', 'symptom', 'reduction', 'participant', 'complete', 'control', 'group', 'moreover', 'change', 'attention', 'bias', 'mediate', 'relationship', 'group', 'active', 'condition', 'report', 'change', 'social', 'anxiety', 'symptom', 'result', 'suggest', 'importance', 'interpreting', 'finding', 'relate', 'symptom', 'change', 'attention', 'training', 'study', 'context', 'bias', 'effect', 'isrctn']"
71,71,20.0,0.4787999987602234,"exposure, task, fear, belief, disorder, therapy, safety, development, extinction, show","['attribution', 'appraisal', 'attention', 'symptom', 'disorder', 'model', 'disorder', 'suggest', 'catastrophic', 'attribution', 'appraisal', 'increase', 'attention', 'symptom', 'play', 'important', 'role', 'development', 'maintenance', 'empirical', 'testing', 'model', 'investigate', 'group', 'patient', 'patient', 'obsessive_compulsive', 'panic', 'disorder', 'psychiatrically', 'healthy', 'participant', 'task', 'examine', 'attribution', 'ambiguous', 'symptom', 'task', 'use', 'questionnaire', 'compare', 'group', 'content', 'frequency', 'conviction', 'appraisal', 'participant', 'worry', 'health', 'task', 'employ', 'experimental', 'manipulation', 'design', 'increase', 'decrease', 'attention', 'catastrophic', 'appraisal', 'symptom', 'dpd', 'result', 'indicate', 'group', 'make', 'less', 'normalising', 'attribution', 'symptom', 'task', 'catastrophic', 'appraisal', 'task', 'healthy', 'anxiety', 'group', 'similar', 'pattern', 'appraisal', 'attribution', 'task', 'group', 'show', 'perceive', 'reduction', 'dpd', 'severity', 'attention', 'focusse', 'cognitively', 'demand', 'task', 'group', 'show', 'increase', 'finding', 'consistent', 'hypothesis', 'cognitive', 'process', 'play', 'important', 'role', 'development', 'maintenance']"
72,72,13.0,0.367000013589859,"mental, health, woman, prevalence, factor, risk, suicide, population, country, adjust","['impact', 'dialectical_behavior', 'therapy', 'community', 'treatment', 'expert', 'emotional', 'experience', 'expression', 'acceptance', 'disorder', 'evidence', 'suggest', 'heighten', 'prominent', 'feature', 'borderline_personality', 'disorder', 'often', 'lead', 'maladaptive', 'behavior', 'nevertheless', 'little', 'research', 'examine', 'treatment', 'effect', 'experience', 'expression', 'specific', 'negative', 'emotion', 'dialectical_behavior', 'therapy', 'effective', 'treatment', 'bpd', 'hypothesize', 'reduce', 'present', 'study', 'analyze', 'secondary', 'datum', 'randomized_controlle', 'trial', 'aim', 'assess', 'unique', 'effectiveness', 'compare', 'community', 'treatment', 'expert', 'change', 'experience', 'expression', 'acceptance', 'negative', 'emotion', 'suicidal', 'self', 'injure', 'woman', 'year', 'treatment', 'year', 'follow', 'several', 'indice', 'emotional', 'experience', 'expression', 'assess', 'result', 'indicate', 'decrease', 'experiential', 'avoidance', 'express', 'anger', 'significantly', 'difference', 'find', 'improve', 'guilt', 'shame', 'anxiety', 'suppression', 'trait', 'control', 'result', 'suggest', 'unique', 'effect', 'improve', 'expression', 'anger', 'experiential', 'avoidance', 'change', 'experience', 'specific', 'negative', 'emotion', 'may', 'account', 'general', 'factor', 'associate', 'expert', 'therapy', 'implication', 'finding', 'discuss']"
