,0
News Corporation Looks to Bolster Stock With Buyback Plan,"The News Corporation on Tuesday moved to stanch the accelerating drop in its stock price, announcing a program to repurchase $5 billion in shares. Since last week, when a phone hacking scandal involving one of the company's British tabloids was revealed to be far more widespread than previously known, News Corporation's stock had lost about 15 percent of its value.         Investors, nervous that the widening controversy would imperil the company's bid to acquire the parts of British Sky Broadcasting that it does not already own, have dumped shares over the last several days.  But the announcement of the stock repurchase seemed to boost their confidence in News Corporation on Tuesday. Shares rose more than 1 percent on the Nasdaq and were trading at around $15.70 in late morning. News Corporation had $11.8 billion in cash and cash equivalents as of the end of March, money that it had planned to put toward the BSkyB purchase. It already owns just under 40 percent of the satellite company, but last year bid for the remainder. The deal is a centerpiece of News Corporation's efforts to expand. But those plans are now delayed for at least several months - time the company hopes will allow for the furor over the hacking to subside. On Monday, News Corporation withdrew its intention to spin off BSkyB's 24-hour Sky News Channel, a move that automatically triggered a more lengthy regulatory review process. The deal appeared in increasing jeopardy in recent days, with members of the British government urging News Corporation's chairman, Rupert Murdoch, to withdraw his bid. Nick Clegg, the deputy prime minister, said Monday that Mr. Murdoch should ""do the decent and sensible thing, and reconsider"" his efforts to buy the rest of BSkyB. Mr. Clegg's remarks helped send News Corporation's shares tumbling almost 8 percent on Monday.  "
Congressmen Call for U.S. Investigation of News Corporation,"Two members of Congress are calling for government inquiries in the United States into the conduct of Rupert Murdoch's News Corporation, which is enmeshed in a deepening hacking scandal in Britain. Senator Frank R. Lautenberg, Democrat of New Jersey, said in a letter Wednesday that the News Corporation may have violated the Foreign Corrupt Practices Act in the United States. He said media reports indicated that reporters for a company subsidiary, News International, ""paid London police officers for information, including private telephone information, about the British royal family and other individuals for use in newspaper articles."" Because News Corporation is based in the United States, even employees in other countries may be bound by the act, which forbids payments to foreign officials. On Tuesday another senator, John D. Rockefeller, Democrat of West Virginia, called more generally for inquiries into the phone hacking claims. ""The reported hacking by News Corporation newspapers against a range of  individuals - including children - is offensive and a serious breach of journalistic ethics,"" Mr. Rockefeller said in a statement. ""This raises serious questions about whether the company has broken U.S. law, and I encourage the appropriate agencies to investigate to ensure that Americans have not had their privacy violated."" Mr. Rockefeller concluded, ""I am concerned that the admitted phone hacking in London by the News Corp. may have extended to 9/11 victims or other Americans.  If they did, the consequences will be severe."" In the letter to the heads of the Justice Department and the Securities and Exchange Commission, Mr. Lautenberg said the media reports have raised ""serious questions about the legality of the conduct of News Corporation and its subsidiaries,"" and added, ""further investigation may reveal that current reports only scratch the surface of the problem at News Corporation."" He asked both agencies to examine whether formal investigations into the alleged payments were appropriate. Both senators have been critics of subsidiaries of News Corporation in the past. Mr. Rockefeller last year singled out the company's Fox News Channel and one other channel, MSNBC, as polarizing forces in politics. Mr. Lautenberg earlier this year accused the company's local television station in New Jersey of failing to live up to its public service obligations.  "
Law Surprise: News Corp.'s Hiring of Williams & Connolly,"7:19 p.m. | Updated Over the past four decades, two large law firms -- Hogan Lovells and Skadden, Arps, Slate, Meagher & Flom -- have served as primary outside counsel to News Corporation, the media conglomerate run by Rupert Murdoch. So the corporate-law world is abuzz over the News Corp.'s surprising decision to hire Williams & Connolly and its star litigator Brendan V. Sullivan Jr. to help it deal with the escalating legal crisis relating to the phone-hacking and police-bribing scandal in Britain.  The move underscores the central role that Joel I. Klein is playing in managing the company's mounting legal problems, and also highlights the void in legal leadership that currently exists at the News Corporation. Mr. Klein, a longtime Washington lawyer, has close ties to Williams & Connolly. Among them: His wife is Nicole Seligman, a former prominent partner at the firm who worked closely with Mr. Sullivan on numerous cases. She now serves as general counsel of Sony Corporation. Mr. Murdoch announced last week that Mr. Klein was taking charge of the News Corporation's internal investigation of phone hacking. It was a surprising turn in the career of Mr. Klein, the former top antitrust lawyer in President Clinton's Justice Department who left his job as chancellor of the New York City public schools to join News Corp. But his role at the media empire was a decidedly non-legal one: Mr. Klein was charged with pursuing ""entrepreneurial ventures"" focused on education. But when the phone-hacking scandal erupted early last week, Mr. Murdoch found himself without a general counsel. Last month Lawrence A. ""Lon"" Jacobs, the company's highest-ranking in-house lawyer, left ""to pursue new opportunities."" That forced Mr. Murdoch to put Mr. Klein, who had also joined the company's board of directors, in charge of the phone-hacking investigation. Mr. Klein and Williams & Connolly have their hands full, as the company's legal problems have spilled over into the United States with criminal investigations, civil lawsuits and other government probes. The Federal Bureau of Investigation opened a preliminary inquiry Thursday into allegations that News Corporation journalists sought to gain access to the phone records of the victims of the Sept. 11 attacks. On Wednesday, Senator Frank R. Lautenberg, Democrat of New Jersey, suggested that government authorities should examine the case and consider starting a formal investigation, invoking potential violations of the Foreign Corrupt Practices Act statute as a potential line of inquiry. It is a plum assignment for Williams & Connolly, the prominent Washington law firm known for its high-stakes litigation practice. Mr. Sullivan is no stranger to high-profile cases, having represented, among others, the late former Senator Ted Stevens in a political corruption trial, Richard Grasso of the New York Stock Exchange in an executive compensation case, and Oliver North in the Iran-Contra affair. Lawyers within Hogan Lovells and Skadden are disappointed over not getting the phone-hacking assignment from the News Corporation, according to people within both firms who declined to speak publicly about the matter. Internal corporate investigations, especially large ones like this with international and criminal components, are among the more lucrative jobs for a company's outside law firm. A News Corporation spokeswoman declined to comment. Spokesmen for Hogan and Skadden declined to comment. Skadden has done much of News Corp.'s mergers-and-acquisitions work over the past several years, including its 2007 purchase of Dow Jones. The firm also represented the company in its proposed bid of British Sky Broadcasting Group, which News. Corp. dropped on Wednesday under pressure from the U.K. government. Perhaps the bigger blow is to Hogan Lovells, which recently represented the News Corporation in its $500 million settlement with Valassis Communications. The company had accused a News Corp. subsidiary of trying to obtain a monopoly in the in-store coupon business. Hogan became one of the News Corp.'s main outside counsel when it acquired the New York law firm Squadron, Ellenoff, Plesent & Sheinfeld in 2002. Its deep ties to News Corp. date back to 1973, when Mr. Murdoch shifted his focus to the United States and hired the late Howard Squadron as his legal counsel. Mr. Murdoch has credited Mr. Squadron with helping News Corp. become one of the largest media companies in the world. Another Squadron lawyer, Ira S. Sheinfeld, still works at Hogan and is the News Corp.'s longtime tax advisor. Mr. Murdoch has also recruited a series of Squadron lawyers in-house to play senior roles in the News Corporation's legal department. The first was Arthur Siskind, who joined the News Corp. as its chief legal office in 1991. He was succeeded in 2004 by Mr. Jacobs, also a Squadron partner, who left last month. Several other senior News Corporation lawyers started their careers at Squadron, including Mark Jackson, the top lawyer at Dow Jones, and Genie Gavenchak, the company's chief compliance officer. The News Corp.'s hiring of Williams & Connolly also stings the Washington-based Hogan for a historical reason. In 1967, Hogan's star trial lawyer, Edward Bennett Williams, left the firm to start Williams & Connolly.   "
BSkyB Plans Share Buyback and Higher Dividend,"LONDON - British Sky Broadcasting, the satellite television company partly owned by Rupert Murdoch, said on Friday it would buy back some of its own shares and increase the dividend to compensate investors. BSkyB, as the company is also known, said it planned a share buyback worth 750 million, or $1.2 billion, and would return another 253 million to shareholders through a final dividend of 14.54 pence a share. BSkyB's shares dropped more than 15 percent since News Corporation cancelled its bid this month for the 61 percent of BSkyB it does not own because of political opposition following the growing phone hacking scandal at one of News Corporation's British tabloid newspapers. News Corporation, Rupert Murdoch's global media empire, would participate in the share buyback, meaning its 39 percent stake in BskyB would not increase. BSkyB also said its board unanimously voted in favor of keeping James R. Murdoch, Rupert Murdoch's son and a senior executive at News Corporation, in his job as chairman of BskyB's board. It was the board's first meeting since News Corporation was forced to abandon its BSkyB bid. ""It was obviously a very full discussion,"" BSkyB's chief executive, Jeremy Darroch, said on a conference call. ""At the end of that, the board was unanimous in its support for James to continue as chairman."" Pressure on James Murdoch and BSkyB's board to replace him had mounted ever since the appearance of new allegations of phone hacking at the British tabloid The News of the World, which fell under James Murdoch's remit at News Corporation. Mr. Darroch told the BBC in an interview on Friday that James Murdoch ""got strong support"" at BSkyB. He added that judging by his work at BSkyB, ""he always acted with the highest degree of integrity."" But some shareholders, including large British pension funds, have criticized BSkyB's choice of chairman in the past, saying they would prefer a chairman who was not directly linked to the company's largest shareholder, News Corporation. There were signs that the phone hacking scandal also hurt other parts of the Murdoch media empire beyond The News of the World, which was shuttered. The Times of London lost some subscribers in the immediate aftermath of the phone hacking scandal, James Harding, editor of the newspaper told the BBC on Wednesday. ""We saw small numbers of people cancelled their digital subscription or print subscription,"" Mr. Harding said. ""Those have largely come back."" BSkyB, which owns several satellite channels, said on Friday that operating profit for the full year that ended in June rose 23 percent to 1.07 billion from 872 million a year earlier. That beat the average 1.06 billion in profit analysts surveyed by Thomson Reuters predicted. BSkyB's shares rose 0.5 percent in London on Friday. ""Recent hysteria may have affected the share price,"" Richard Hunter at Hargreaves Lansdown Stockbrokers in London wrote in a note to clients. ""But the underlying business remains defiantly strong.""   "
Shop for Spies and Would-Be Spies,"From its 1,200-square-foot space overlooking  34th Street in Manhattan, Spy Shops offers  customized surveillance installations with five-figure price tags for foreign princes, chart-topping rappers, business tycoons and paranoid husbands.  Its display cases exhibit an impressive pastiche of long-range listening equipment ($249 and up) and matchbook-sized tracking devices ($650), perfect for concealment in an imitation soda can, which the store also offers. Spy Shops even sells a high-definition video camera embedded in a fake B.M.W. key ($249), which might make Agent 007 - a poster of  James Bond hangs on a wall - kvell with delight.  The shop, on the second floor of the building, is one of a handful of New York City businesses devoted to the burgeoning consumer surveillance industry, and all the hidden-camera gadgetry, and dissolvable-paper gimmickry, that it has spawned. It is generally a lucrative industry, employees say, since there is no shortage of New Yorkers with security concerns, whether warranted or paranoia-induced. And it operates in something of a legal hinterland -- certain products come with  disclaimers warning customers of the fine line between lawful surveillance and criminal espionage. Steven Demeter, 32, one of the owners of Spy Shops, likes to say that his is a ""right-now business"" because ""people want on-the-spot results."" And for the last few weeks, ever since the British phone-hacking scandal erupted, Spy Shops' right-now request has been cellphone security, Mr. Demeter said.  ""I knew there was a connection,"" Mr. Demeter's wife and co-owner, Silvia Demeter, said, ""because whenever there's a breaking story like that we get a lot of phone calls. The first couple days it was ringing off the wall."" Requests for cellphone debugging exams ($150), in which phones are examined for tracking devices and software, are up, as are sales of Spy Shops' $1,800 cellphones, equipped with  built-in scramblers to prevent conversations from being monitored.   ""I had a guy come in the other day and buy six of them for his company,"" Mr. Demeter said. The truth, however, is that while Spy Shops and other consumer surveillance outlets, like Spy Store, in the West Village, may specialize in stealth, they have no real way to protect customers against the remote voice mail invasions  perpetrated by The News of the World, the British tabloid that was at the center of the hacking scandal.  Experts caution that the latest phone-hacking technologies are virtually undetectable because they require no hardware or software to be installed on a phone.  ""With these new products they got out, they can hack into your phone and it's a problem,'' said Bob Leonard, an owner of Spy Store. ""I told a guy this morning already: Take your battery out. ""  Ms. Demeter, 40, said she was astonished when she began to comprehend the simplicity with which voice mails could be hacked into with an inexpensive, relatively new product prominently displayed in her store. ""This card will do it,"" she said, pointing to a stack of business cards with ""Caller ID Controller"" printed on them, alongside a personal identification number.  The card, which costs $25, can alter the way a phone number appears on a recipient's caller I.D., she said. This can prove handy for a cheating spouse wishing to disguise his location, a scheme Ms. Demeter said was favored by one of her customers. The card could be used to make a phone number appearing on a recipient's caller I.D. match that person's own number, making it possible to access the voice mail system without entering a password. ""That is unprotectable,"" Ms. Demeter said. ""Totally unprotectable."" As if on cue, Mario Vivas, a Spy Shops manager and technician, hacked into his own voice mail using a Web site offering a free caller I.D.-faking service.  Despite Spy Shops' innovative solutions for everyone from a father eager to monitor the speed and location of his child's car, to an artist needing to film the interior of a tiny sculpture, its employees are admittedly ill-equipped to deal with cellphone hackers. (Certain cellphone providers, but not all, have built-in safeguards requiring the entry of a voice-mail password, even when the call appears to come from the phone itself.)  ""The new technology is great when you want to know something, but when you want to protect yourself, sometimes it gets a little difficult,"" Ms. Demeter said.  And that seemed to trouble customers at Spy Shops the other day, even as they shopped for gadgets with which to eavesdrop on others.  Asked if he had been concerned about the allegations of cellphone hacking, a man, who would only identify himself as Will, said: ""Of course! I don't want people listening."" Yet, Will, as he waited to complete his order, seemed pleased at having found the answer to his personal security problem: a video camera implanted in a functioning alarm clock that would survey his room, and his sticky-fingered roommates, in his absence.   ""We don't have any privacy anymore,"" Will said, as he walked out with a new surveillance gadget.   "
News Corp.'s Independent Directors Have Strong Ties to Murdoch,"When the News Corporation board convenes on the 20th Century Fox Studios lot Tuesday for its first meeting since a phone hacking scandal overseas plunged the company into turmoil, the participants will include many people with deep and personal ties to Rupert Murdoch. One is a former Goldman Sachs president who helped News Corporation broker mega deals. Another is godfather to one of Mr. Murdoch's grandchildren. Another ran Mr. Murdoch's Australian subsidiary, News Limited. And those are just some of the  News Corporation's independent directors, designated as such because they meet criteria intended to ensure that companies maintain a layer of objective oversight.News Corporation considers nine of its 16 directors independent. Many owe their careers to Mr. Murdoch. Others made millions of dollars making him richer. Those include: News Corporation's board is hardly the only one in corporate America that is stacked with independent directors who have close relationships with the companies that shareholders have elected them to serve. But corporate governance experts said that the long history between News Corporation and many of its independent directors is a glaring example of how chumminess in the boardroom can allow and even contribute to mismanagement. ""I keep watching this and thinking that they don't realize we can see them,"" said Lucy P. Marcus, chief executive of Marcus Venture Consulting who writes about corporate governance issues for the Harvard Business Review blog network. ""The reason we have corporate governance is not because it's a nice thing to do. It's because if you actually have a robust board, it can be beneficial. I don't think News Corp. would be in the same trouble that they are in now if they had an independent board."" In order for an overhaul on the News Corporation board or any other corporate board, the rules governing who is eligible to serve as a director would need to change. And right now News Corporation is in full compliance of the rules set by the Nasdaq, the exchange on which its stock is traded, and federal law. Nasdaq's rules state broadly that independent directors cannot have a relationship that ""would interfere with the exercise of independent judgment in carrying out the responsibilities of a director."" Specifically, the Nasdaq excludes anyone who was employed the company in the past three years. The rules do allow, however, for former employees collecting retirement benefits to serve as independent directors. Some News Corporation shareholders have already started to press the issue. Wespath Investment Management, a division of the board of pension and health benefits for the United Methodist Church and owner of about 1.1 million News Corporation Class A shares, wrote to the board objecting to, among other things, the board's seeming lack of independence. ""As shareholders interested in preserving the long-term value of the company, it is important that the board of directors act quickly to improve its governance standards,"" the letter said. An earlier version of this post erroneously stated that John L. Thornton represented News Corporation in its acquisition of Star TV. Mr. Thornton represented the owner of Star TV.   "
"Accel's Breyer to Join News Corp. Board, as 2 Depart","News Corporation, which is in the midst of a phone-hacking scandal, is reshuffling the board. On Friday, the media conglomerate announced that James W. Breyer of the venture capital firm Accel Partners had been nominated to the board. Two News Corporation directors, Kenneth E. Cowley and Thomas J. Perkins of Kleiner Perkins Caufield & Byers, will step down.  Shareholders will vote on Mr. Breyer at the company's annual meeting, scheduled for Oct. 21.  ""Jim has a remarkable track record in the investment community and his background in media and technology will enable him to make significant contributions to News Corporation's board,"" Rupert Murdoch, News Corporation's chief executive, said in a statement.  The changes comes as the media conglomerate continues to wrestle with a wide-ranging phone-hacking scandal that has led to the departure of several top managers and the closure of The News of the World, the company's long-running British tabloid. In August, Mr. Murdoch told investors that he had the support of the board and planned to remain as its chief executive.   With Mr. Breyer, the company will add a prominent Silicon Valley investor to its board, even as it loses Mr. Perkins, one of the founding members of Kleiner Perkins. Mr. Breyer, who also serves on the boards of Wal-Mart Stores and Dell, led Accel's first investment in Facebook in 2005 and was a major player in the firm's investments in Brightcove, Groupon and Etsy, an online e-commerce site. ""I consider it a privilege to be nominated, and I am excited about the prospect of joining News Corp.'s distinguished board at this exciting time in the company's history,"" Mr. Breyer said in a statement.  In its statement, the company did not explain why Mr. Cowley, who has served on the board since 1979, and Mr. Perkins are leaving. Mr. Cowley has long been a part of the News Corp. family, joining the media empire in 1964 to help launch The Australian. He later served as the chief executive of News Limited, a unit of News Corp., from 1980 to 1997. Mr. Perkins, a board member for some 15 years, has been a vocal defender of the company's management. When the scandal broke, he was the first board member to discuss the controversy, telling The New York Times in July that the board ""is fully supportive of the top management."" He added, the board members ""were stunned to discover the magnitude of the scandal."" Still, some analysts say, Mr. Perkins may have been more agitated behind closed doors. He abruptly resigned from Hewlett-Packard's board in 2006 over the company's handling of a separate scandal involving phone records.   "
News Corp. Filing Rebuts Criticism of Board,"News Corporation went on the defensive Tuesday morning after an investor advisory firm urged shareholders to vote against reinstating several key members of the media giant's board of directors, including the chairman and chief executive, Rupert Murdoch, and his son James Murdoch. In a Securities and Exchange Commission filing the company reminded shareholders ahead of an Oct. 21 vote that News Corp. ""reported a strong performance for fiscal 2011"" and that despite the global economic downturn the company ""delivered extraordinary total shareholder return."" The filing praises the performance of Chief Operating Officer Chase Carey, points out that he has been working under reduced compensation and defends Mr. Murdoch. ""Our CEO is critical to the value we create for our stockholders,"" it says. The filing represented a forceful rebuttal to a report released Monday by Institutional Shareholder Services, which said that 13 of the firm's 15 board members have insufficiently handled News Corp.'s involvement in an ongoing phone-hacking scandal in Britain. Fallout from the scandal included the shuttering of the 168-year-old News of the World tabloid, the arrest of several top executives, a public apology by Mr. Murdoch and widely-followed parliamentary hearings.""A striking lack of stewardship and failure of independence by a board whose inability to set a strong tone-at-the-top about unethical business practices has now resulted in enormous costs - financial, legal, regulatory, reputational and opportunity - for the shareholders the board ostensibly serves,"" the report by the proxy firm said of the phone-hacking scandal. In the S.E.C. filing News Corp. fired back. ""ISS's disproportionate focus on News of the World is misguided,"" the report said. ""The drivers of our business are intact, our position is strong and our future is promising."" The filing also reminded investors that the company is ""fully cooperating"" in the ongoing investigations into its media arm in Britain, News International, which oversaw News of the World.  ""We disagree with recommendations that stockholders should vote against our directors,'' the company advised. ""We respectfully request that stockholders vote 'FOR' all directors.""  Shareholders often take into account the advice of independent concerns such as International Shareholder Services. News Corp. investors will have a chance to vote on this and other matters at next week's shareholder meeting. The company is expected to report its quarterly earnings on Nov. 2. Despite News Corp.'s heated defense, in reality calls to diminish the roles of Mr. Murdoch and his son may not carry much weight. Mr. Murdoch controls 40 percent of News Corp. voting shares. In July Saudi Arabia's Prince Walid bin Talal, who owns 7 percent of the company's voting shares, publicly defended News Corp. management.    "
British Lawmaker Intensifies Pressure on News Corp.,"New accusations of criminal wrongdoing could be lodged at News Corporation executives on Friday at the company's annual shareholder meeting in Los Angeles. Tom Watson, a Labour Party member of Parliament who has led efforts to investigate the phone-hacking scandal at News Corporation's British newspaper unit, said Thursday that an investigation into surveillance techniques reportedly used at News Corporation could uncover other illegal activity. Mr. Watson acquired a shareholder proxy to attend the meeting. ""Be in no doubt, this isn't just about phone hacking. This company is facing criminal charges from bribing police officers"" to perjury, Mr. Watson said on a conference call with reporters. ""I don't think investors have been given the full picture, and that's really why I've decided to come out here."" A News Corporation spokeswoman, Teri Everett, declined to comment. On Wednesday, a parliamentary hearing in London raised new questions about the testimony provided by James Murdoch, News Corporation's deputy chief operating officer. Les Hinton, former Dow Jones chief executive and publisher of The Wall Street Journal, will testify to Parliament via video conference on Monday. Mr. Watson is one of hundreds of investors who will have the opportunity to address Rupert Murdoch, News Corporation chief executive and chairman, and vote on the company's leadership. Although the vote will be largely symbolic, with Mr. Murdoch controlling nearly 40 percent of shares, shareholder activists have flown to Los Angeles from Australia and the U.K. to attend. Mr. Watson said he plans to allege further illegal activity at News Corporation, though he would not get into specifics, saying he wants to ""save"" something for shareholders on Friday. Several shareholder groups and outside advisory firms have encouraged stockholders to vote against Mr. Murdoch and several other board members, including Mr. Murdoch's sons, James and Lachlan. Mr. Watson echoed that sentiment. ""You've got a $32 billion transglobal media empire that is currently being run like a dysfunctional family firm,"" he said. Mr. Murdoch is expected to defend the company's corporate governance and praise its financial performance. In a symbolic move, the shareholder meeting will be held on the Fox Studios lot, the epicenter of one of the most lucrative pieces of the News Corporation empire. Hit TV shows like ""Modern Family"" and ""Glee"" come from Fox, as do movies like the ""Planet of the Apes"" remake. Additionally, News Corporation's $5 billion stock buyback program that is currently under way has largely eased investors' concerns about phone-hacking, analysts said. In July, News Corporation shuttered its 168-year-old ""News of the World"" tabloid. ""The one thing investors who own News Corporation should care about is the return of capital,"" said Anthony DiClemente, a media analyst at Barclays Capital.   "
Investment Groups Prod Other Companies on James Murdoch's Board Membership,"5:46 p.m. | Updated The problems at News Corporation could eventually impact other companies-in industries ranging from art to health care to baseball. A major United States shareholder group has called for the removal of James Murdoch from the board of the Sotheby's auction house. Other groups have suggested that he be removed from the board of British satellite broadcasting company BSkyB, and the British health care giant Glaxo Smith Kline. On Wednesday, the CtW Investment Group, which works with pension funds for large labor unions like the Service Employees International Union, the Teamsters and the United Farm Workers, sent a letter to Michael I. Sovern, chairman of Sotheby's Holdings, Inc. In it the group called for the removal of Mr. Murdoch, News Corporation's deputy chief operating officer and a Sotheby's board member. On Thursday, Mr. Murdoch will face a second round of questions from British lawmakers about his involvement in a phone-hacking scandal at News Corporation's British newspaper unit. The CtW letter said Mr. Murdoch's ""mishandling of the phone hacking scandal"" makes him ""particularly ill suited to serve in the direction of a reputationally sensitive company such as Sotheby's."" The investment group, whose members handle pensions worth over $200 billion in assets, previously called for Mr.  Murdoch's removal from Sotheby's in an Oct. 21 letter. At a News Corporation shareholders meeting last month, 35 percent of the votes called for Mr. Murdoch's removal from the board, prompting CtW to again urge Sotheby's to remove him, said a CtW spokesman, Ed Keyser. ""While News Corporation -- which is effectively controlled by Murdoch family interests -- may be willing to risk investor opprobrium, Sotheby's, with its shareholding base comprising many of the same funds voicing concerns at News Corporation, cannot ignore the concerns raised over Mr. Murdoch's credibility and competency as an executive and corporate director,"" Richard Clayton, CtW's Research Director, wrote in the letter. A News Corporation spokesman declined to comment. On Oct. 24 Gilbert L. Klemann II, Sotheby's executive vice president and worldwide general counsel, sent a letter responding to CtW's first letter. Sotheby's ""is respectful of the concerns of its shareholders,"" Mr. Klemann wrote, adding that ""James Murdoch is a valued member of Sotheby's Board of Directors."" A spokeswoman for Sotheby's did not respond to requests for comment about the second CtW letter. Last month a British shareholder advisory firm, Pensions & Investment Research Consultants (or P.I.R.C.), called for Mr. Murdoch's removal from the BSkyB board. BSkyB shareholders will vote for board members on Nov. 29. CtW has also called for his removal from the board of Glaxo Smith Kline ""in light of the investor outcry surrounding this year's News Corporation shareholder meeting."" Mr. Murdoch, the 38-year-old son of News Corporation's chairman and chief operating officer, Rupert Murdoch, also serves on the board of Yankee Global Enterprises, the holding company for the New York Yankees.    "
"Morning Breakfast, Nov. 11","James Murdoch, the 38-year-old deputy chief operating officer of News Corporation, never wavered in his testimony Thursday before a committee of the British Parliament. He insisted that he had learned only recently that phone hacking had been widespread at the company's now-defunct tabloid, The News of the World. Thus the question, distilled, was: What didn't he know, and when didn't he know it? [NYT] Dan Sabbagh, media editor at The Guardian, which has led the coverage of phone-hacking, concluded James Murdoch ""survives phone hacking round two - but not unscathed."" [The Guardian] And it is the younger Mr. Murdoch's ability to survive and ultimately succeed his father that was being tested at the hearing. As Sarah Ellison, who recently profiled the Murdoch family and the succession issues they are facing in Vanity Fair, posted to Twitter on Thursday: @Sarahlellison Sarah Ellison When James Murdoch finishes today, he can go home knowing his family is behind him, with daggers http://t.co/LvUgESWQ#hackgate Thu Nov 10 13:03:25 via Sarah Ellison  The fallout from the ""brain freeze"" by Gov. Rick Perry of Texas during Wednesday night's Republican presidential debate continued Thursday. Mr. Perry appeared on the ""Today"" show and ""Fox and Friends"" and CNN's morning show, and ended the night with a cameo on David Letterman's late-night talk show where he read a Top 10 list, ""Rick Perry Excuses."" [Well blog, CBS]  Rick Perry's stumble in last night's CNBC debate - in which he took 53 seconds to come up with the name of a third government agency before giving up - was a top rising search last night and is this morning's most-viewed YouTube video in the United States. Footage of the ""oops"" moment was viewed over half a million times in the 12 hours following the debate, and that number is still climbing. Where is it popular? Where it matters most. Today, the Perry gaffe is the most-viewed video in both Des Moines and Cedar Rapids, two Iowa cities which are incredibly important to GOP hopefuls with the Iowa Caucus just weeks away.  Billy Crystal was picked to replace Eddie Murphy as the host of the Oscars, in a move that could only be described as backward looking. The Huffington Post described the move as a way to restore some order after the departure of the co-producer Brett Ratner over anti-gay remarks; he was quickly followed by his friend Mr. Murphy. [NYT, Huffington Post] The actor Ashton Kutcher, he of the more than eight million Twitter followers, announced he would take a brief hiatus in penance for posting a clueless message complaining about the firing of Joe Paterno, the legendary Penn State football coach. He hadn't heard of the serious sexual abuse allegations that have been rocking the campus. Mr. Kutcher later announced that he would have his Tweets edited before he posted them. [Hollywood Reporter, Twitter] Vice.com has an article and interview with the illustrator R. Crumb discussing a 2009 cover on same-sex marriage that was rejected by The New Yorker. [Vice.com] Nov. 11, which some celebrate as Veterans Day, Remembrance Day or Armistice Day, to commemorate the end of World War I, this year was called Nerd New Year by the techie site Mashable for being so very binary. [Mashable]   "
Children's Investment Fund Takes Stake in News Corp.,"LONDON -- The British hedge fund manager Chris Hohn recently bought an $833 million stake in News Corporation, even as police investigations about the media company's illegal phone-hacking practices continue on both sides of the Atlantic. Mr. Hohn's Children's Investment Fund acquired 53.8 million shares in News Corporation during the three months ended Sept. 30, according to a regulatory filing. The stake represents the fund's largest current domestic equity holding, ahead of other blue chip companies like the Walt Disney Company and Viacom. Mr. Hohn has a track record of shareholder activism, which may lead to extra pressure on Rupert Murdoch as he looks to retain his position as chairman and chief executive at News Corporation.   In 2005, pressure from the Children's Investment Fund and other investors led Werner Seifert to resign his post as chief executive of Deutsche Borse after its unsuccessful takeover bid for the London Stock Exchange. News Corporation has been embroiled in controversy since the disclosure earlier this year that News of the World, one of the company's British tabloids, had illegally accessed the voice mail messages of crime victims and celebrities, including the British royal family. Almost 20 people have been arrested in Britain in relation to police investigations about the phone-hacking scandal. In July, the Federal Bureau of Investigation announced that it had opened a preliminary inquiry on reports that News of the World journalists had attempted to hack the phones of 9/11 victims. After the F.B.I. announcement, the company's share price dropped 15 percent through mid-August. The stock has since recovered and is up almost 6 percent from its price in January.   "
