,Title,Abstract,StoreId,documentType,year
692,Motivation for aggressive religious radicalization: Goal regulation theory and a personality × threat × affordance hypothesis,"A new set of hypotheses is presented regarding the cause of aggressive religious radicalization (ARR). It is grounded in classic and contemporary theory of human motivation and goal regulation, together with recent empirical advances in personality, social, and neurophysiological psychology. We specify personality traits, threats, and group affordances that combine to divert normal motivational processes toward ARR. Conducive personality traits are oppositional, anxiety-prone, and identity-weak (i.e., morally bewildered). Conducive threats are those that arise from seemingly insurmountable external forces and frustrate effective goal regulation. Conducive affordances include opportunity for immediate and concrete engagement in active groups that are powered by conspiracy narratives, infused with cosmic significance, encouraging of moral violence, and sealed with religious unfalsifiability. We propose that ARR is rewarding because it can spur approach motivated states that mask vulnerability for people whose dispositions and circumstances would otherwise leave them mired in anxious distress. (PsycInfo Database Record (c) 2020 APA, all rights reserved) (Source: journal abstract)",," Journal , Peer Reviewed Journal , Journal Article",2015
693,Changes in aspects of social functioning depend upon prior changes in neurodisability in people with acquired brain injury undergoing post-acute neurorehabilitation,"Post-acute community-based rehabilitation is effective in reducing disability. However, while social participation and quality of life are valued as distal outcomes of neurorehabilitation, it is often not possible to observe improvements on these outcomes within the limited time-frames used in most investigations of rehabilitation. The aim of the current study was to examine differences in the sequence of attainments for people with acquired brain injury (ABI) undergoing longer term post-acute neurorehabilitation. Participants with ABI who were referred to comprehensive home and community-based neurorehabilitation were assessed at induction to service, at 6 months and again at 1.5 years while still in service on the Mayo-Portland Adaptability Index (MPAI-4), Community Integration Questionnaire, Hospital Anxiety and Depression Scale, and World Health Organisation Quality of Life measure. At 6 months post-induction to service, significant differences were evident in MPAI abilities, adjustment, and total neurodisability; and in anxiety and depression. By contrast, there was no significant effect at 6 months on more socially oriented features of experience namely quality of life (QoL), Community Integration and Participation. Eighteen month follow-up showed continuation of the significant positive effects with the addition of QoL-related to physical health, Psychological health, Social aspects of QoL and Participation at this later time point. Regression analyses demonstrated that change in QoL and Participation were dependent upon prior changes in aspects of neurodisability. Age, severity or type of brain injury did not significantly affect outcome. Results suggest that different constructs may respond to neurorehabilitation at different time points in a dose effect manner, and that change in social aspects of experience may be dependent upon the specific nature of prior neurorehabilitation attainments. (PsycInfo Database Record (c) 2020 APA, all rights reserved) (Source: journal abstract)",," Journal , Peer Reviewed Journal , Journal Article",2015
694,Subjective memory complaints among patients on sick leave are associated with symptoms of fatigue and anxiety,"Objective: The aim of this study was to identify symptoms associated with subjective memory complaints (SMCs) among subjects who are currently on sick leave due to symptoms of chronic pain, fatigue, depression, anxiety, and insomnia. Methods: This was a cross-sectional study, subjects (n = 167) who were currently on sick leave were asked to complete an extensive survey consisting of the following: items addressing their sociodemographics, one item from the SF-8 health survey measuring pain, Chalder Fatigue Questionnaire, Hospital Anxiety and Depression Scale, Insomnia Severity Index, and Everyday Memory Questionnaire – Revised. General linear modeling was used to analyze variables associated with SMCs. Results: Symptoms of fatigue (p-value &lt; 0.001) and anxiety (p-value = 0.001) were uniquely and significantly associated with perceived memory failures. The associations with symptoms of pain, depression, and insomnia were not statistically significant. Conclusions: Subjective memory complaints should be recognized as part of the complex symptomatology among patients who report multiple symptoms, especially in cases of fatigue and anxiety. Self-report questionnaires measuring perceived memory failures may be a quick and easy way to incorporate and extend this knowledge into clinical practice. (PsycINFO Database Record (c) 2019 APA, all rights reserved) (Source: journal abstract)",," Journal , Peer Reviewed Journal , Journal Article",2015
695,"Mental health literacy: A cross-cultural approach to knowledge and beliefs about depression, schizophrenia and generalized anxiety disorder","Many families worldwide have at least one member with a behavioral or mental disorder, and yet the majority of the public fails to correctly recognize symptoms of mental illness. Previous research has found that Mental Health Literacy (MHL)—the knowledge and positive beliefs about mental disorders—tends to be higher in European and North American cultures, compared to Asian and African cultures. Nonetheless quantitative research examining the variables that explain this cultural difference remains limited. The purpose of our study was fourfold: (a) to validate measures of MHL cross-culturally, (b) to examine the MHL model quantitatively, (c) to investigate cultural differences in the MHL model, and (d) to examine collectivism as a predictor of MHL. We validated measures of MHL in European American and Indian samples. The results lend strong quantitative support to the MHL model. Recognition of symptoms of mental illness was a central variable: greater recognition predicted greater endorsement of social causes of mental illness and endorsement of professional help-seeking as well as lesser endorsement of lay help-seeking. The MHL model also showed an overwhelming cultural difference; namely, lay help-seeking beliefs played a central role in the Indian sample, and a negligible role in the European American sample. Further, collectivism was positively associated with causal beliefs of mental illness in the European American sample, and with lay help-seeking beliefs in the Indian sample. These findings demonstrate the importance of understanding cultural differences in beliefs about mental illness, particularly in relation to help-seeking beliefs. (PsycInfo Database Record (c) 2020 APA, all rights reserved) (Source: journal abstract)",," Journal , Peer Reviewed Journal , Journal Article",2015
696,Dyadic adjustment and parenting stress in internationally adoptive mothers and fathers: The mediating role of adult attachment dimensions,"Previous research has shown that a positive marital functioning represents a resource in adoptive families, leading to a decrease in parenting stress, but little is known about the factors mediating such a relationship. This study aimed to explore whether adult attachment avoidance and anxiety mediate the effect of dyadic functioning on parenting stress in 90 internationally adoptive couples (mothers and fathers) who had adopted a child (aged 3–10 years) in the last 36 months. Participants completed self-report measures of dyadic adjustment, adult attachment, and parenting stress. A series of path analyses supported the mediation hypothesis, but differentially for mothers and fathers. Among mothers, there was a direct and negative relationship between dyadic adjustment and parenting stress. In addition, a better dyadic adjustment was related to lower levels of attachment anxiety, which in turn were associated with less parenting stress. Among fathers, increased dyadic adjustment was related to lower levels of attachment avoidance, which in turn were associated with reduced parenting stress. These findings suggest the importance of including both mothers and fathers in adoption research. Adoptive parents could benefit from specific interventions aimed at reducing attachment avoidance and anxiety by supporting parental sense of competence and involvement for mothers and fathers, respectively. (PsycInfo Database Record (c) 2020 APA, all rights reserved) (Source: journal abstract)",," Journal , Peer Reviewed Journal , Journal Article",2015
697,Neural correlates of math anxiety—An overview and implications,"Math anxiety is a common phenomenon which can have a negative impact on numerical and arithmetic performance. However, so far little is known about the underlying neurocognitive mechanisms. This mini review provides an overview of studies investigating the neural correlates of math anxiety which provide several hints regarding its influence on math performance: while behavioral studies mostly observe an influence of math anxiety on difficult math tasks, neurophysiological studies show that processing efficiency is already affected in basic number processing. Overall, the neurocognitive literature suggests that (i) math anxiety elicits emotion- and pain-related activation during and before math activities, (ii) that the negative emotional response to math anxiety impairs processing efficiency, and (iii) that math deficits triggered by math anxiety may be compensated for by modulating the cognitive control or emotional regulation network. However, activation differs strongly between studies, depending on tasks, paradigms, and samples. We conclude that neural correlates can help to understand and explore the processes underlying math anxiety, but the data are not very consistent yet. (PsycInfo Database Record (c) 2020 APA, all rights reserved) (Source: journal abstract)",," Journal , Peer Reviewed Journal , Journal Article",2015
698,"Mother-preterm infant interactions at 3 months of corrected age: Influence of maternal depression, anxiety and neonatal birth weight","Maternal depression and anxiety represent risk factors for the quality of early motherpreterm infant interactions, especially in the case of preterm birth. Despite the presence of many studies on this topic, the comorbidity of depressive and anxious symptoms has not been sufficiently investigated, as well as their relationship with the severity of prematurity and the quality of early interactions. The Aim of this study was to evaluate the quality of early mother-infant interactions and the prevalence of maternal depression and anxiety comparing dyads of extremely low birth weight (ELBW) and very low birth weight (VLBW) preterm infants with full-term ones. Seventy seven preterm infants (32 ELBW; 45 VLBW) and 120 full term (FT) infants and their mothers were recruited. At 3 months of corrected age, 5 min of mother-infant interactions were recorded and later coded through the Global Ratings Scales. Mothers completed the Edinburgh Postnatal Depression Scale and Penn State Worry Questionnaire. Infant levels of development were assessed through the Griffiths Mental Development Scales. A relation emerged among the severity of prematurity, depression, anxiety, and the quality of interactions. When compared with the FT group, the ELBW interactions were characterized by high maternal intrusiveness and low remoteness, while the VLBW dyads showed high levels of maternal sensitivity and infant communication. Depression was related to maternal remoteness and negative affective state, anxiety to low sensitivity, while infant interactive behaviors were impaired only in case of comorbidity. ELBW’s mothers showed the highest prevalence of depressive and anxious symptoms; moreover, only in FT dyads, low maternal sensitivity, negative affective state and minor infant communication were associated to the presence of anxious symptoms. The results confirmed the impact of prematurity on mother–infant interactions and on maternal affective state. Early diagnosis can help to plan supportive interventions. (PsycInfo Database Record (c) 2020 APA, all rights reserved) (Source: journal abstract)",," Journal , Peer Reviewed Journal , Journal Article",2015
699,The impact of threat of shock on the framing effect and temporal discounting: Executive functions unperturbed by acute stress?,"Anxiety and stress-related disorders constitute a large global health burden, but are still poorly understood. Prior work has demonstrated clear impacts of stress upon basic cognitive function: biasing attention toward unexpected and potentially threatening information and instantiating a negative affective bias. However, the impact that these changes have on higher-order, executive, decision-making processes is unclear. In this study, we examined the impact of a translational within-subjects stress induction (threat of unpredictable shock) on two well-established executive decision-making biases: the framing effect ( N = 83), and temporal discounting ( N = 36). In both studies, we demonstrate (a) clear subjective effects of stress, and (b) clear executive decision-making biases but (c) no impact of stress on these decision-making biases. Indeed, Bayes factor analyses confirmed substantial preference for decision-making models that did not include stress. We posit that while stress may induce subjective mood change and alter low-level perceptual and action processes (Robinson et al., 2013c), some higher-level executive processes remain unperturbed by these impacts. As such, although stress can induce a transient affective biases and altered mood, these need not result in poor financial decision-making. (PsycINFO Database Record (c) 2017 APA, all rights reserved) (Source: journal abstract)",," Journal , Peer Reviewed Journal , Journal Article",2015
700,Family identification: A beneficial process for young adults who grow up in homes affected by parental intimate partner violence,"Exposure to parental intimate partner violence (parental IPV) is a complex trauma. Research within social psychology establishes that identification with social groups impacts positively on how we appraise, respond to and recover from traumatic events. IPV is also a highly stigmatized social phenomenon and social isolation is a major factor for families affected by IPV, yet strong identification with the family group may act as a beneficial psychological resource to young people who grew up in homes affected by IPV. The current study, an online survey of 355 students ( M age = 20, 70% female), investigated if a psychosocial process, specifically identification with the family, may influence the relationship between the predictor, exposure to parental IPV, and outcomes, global self-esteem and state anxiety. Mediation analysis suggests that identification with the family has a positive influence on the relationship between exposure to parental IPV and psychological outcomes; exposure to parental IPV results in reduced family identification, but when family identification is strong it results in both reduced anxiety and increased self-esteem for young people. The findings highlight the importance of having a strong sense of belonging to the extended family for young people who were exposed to parental IPV, thus has implications for prevention, intervention, and social policy. (PsycInfo Database Record (c) 2020 APA, all rights reserved) (Source: journal abstract)",," Journal , Peer Reviewed Journal , Journal Article",2015
701,Brief learning induces a memory bias for arousing-negative words: An fMRI study in high and low trait anxious persons,"Persons suffering from anxiety disorders display facilitated processing of arousing and negative stimuli, such as negative words. This memory bias is reflected in better recall and increased amygdala activity in response to such stimuli. However, individual learning histories were not considered in most studies, a concern that we meet here. Thirty-four female persons (half with high-, half with low trait anxiety) participated in a criterion-based associative word-learning paradigm, in which neutral pseudowords were paired with aversive or neutral pictures, which should lead to a valence change for the negatively paired pseudowords. After learning, pseudowords were tested with fMRI to investigate differential brain activation of the amygdala evoked by the newly acquired valence. Explicit and implicit memory was assessed directly after training and in three follow-ups at 4-day intervals. The behavioral results demonstrate that associative word-learning leads to an explicit (but no implicit) memory bias for negatively linked pseudowords, relative to neutral ones, which confirms earlier studies. Bilateral amygdala activation underlines the behavioral effect: Higher trait anxiety is correlated with stronger amygdala activation for negatively linked pseudowords than for neutrally linked ones. Most interestingly, this effect is also present for negatively paired pseudowords that participants could not remember well. Moreover, neutrally paired pseudowords evoked higher amygdala reactivity than completely novel ones in highly anxious persons, which can be taken as evidence for generalization. These findings demonstrate that few word-learning trials generate a memory bias for emotional stimuli, indexed both behaviorally and neurophysiologically. Importantly, the typical memory bias for emotional stimuli and the generalization to neutral ones is larger in high anxious persons. (PsycInfo Database Record (c) 2020 APA, all rights reserved) (Source: journal abstract)",," Journal , Peer Reviewed Journal , Journal Article",2015
702,"The role of co-parenting alliance as a mediator between trait anxiety, family system maladjustment, and parenting stress in a sample of non-clinical Italian parents","This study investigated the role of co-parenting alliance in mediating the influence of parents’ trait anxiety on family system maladjustment and parenting stress. A sample of 1606 Italian parents (803 mothers and 803 fathers) of children aged one to 13 years completed measures of trait anxiety (State Trait Anxiety Inventory—Y), co-parenting alliance (Parenting Alliance Measure), family system maladjustment (Family Assessment Measure—III), and parenting stress (Parenting Stress Inventory—Short Form). These variables were investigated together comparing two structural equations model-fitting including both partners. A model for both mothers and fathers was empirically devised as a series of associations between parent trait anxiety (independent variable), family system maladjustment and parenting stress (dependent variables), mediated by coparenting alliance, with the insertion of cross predictions between mothers and fathers and correlations between dependent variables for both parents. Results indicated that the relation between mothers and fathers’ trait anxiety, family system maladjustment and parenting stress was mediated by the level of co-parenting alliance. Understanding the role of couples’ co-parenting alliance could be useful during the family assessment and/or treatment, since it is an efficient and effective tool to improve the family system maladjustment and stress. (PsycInfo Database Record (c) 2020 APA, all rights reserved) (Source: journal abstract)",," Journal , Peer Reviewed Journal , Journal Article",2015
703,Biases in probabilistic category learning in relation to social anxiety,"Instrumental learning paradigms are rarely employed to investigate the mechanisms underlying acquired fear responses in social anxiety. Here, we adapted a probabilistic category learning paradigm to assess information processing biases as a function of the degree of social anxiety traits in a sample of healthy individuals without a diagnosis of social phobia. Participants were presented with three pairs of neutral faces with differing probabilistic accuracy contingencies (A/B: 80/20, C/D: 70/30, E/F: 60/40). Upon making their choice, negative and positive feedback was conveyed using angry and happy faces, respectively. The highly socially anxious group showed a strong tendency to be more accurate at learning the probability contingency associated with the most ambiguous stimulus pair (E/F: 60/40). Moreover, when pairing the most positively reinforced stimulus or the most negatively reinforced stimulus with all the other stimuli in a test phase, the highly socially anxious group avoided the most negatively reinforced stimulus significantly more than the control group. The results are discussed with reference to avoidance learning and hypersensitivity to negative socially evaluative information associated with social anxiety. (PsycInfo Database Record (c) 2020 APA, all rights reserved) (Source: journal abstract)",," Journal , Peer Reviewed Journal , Journal Article",2015
704,The effects of valence and arousal on time perception in individuals with social anxiety,"Time distortion in individuals with social anxiety has been defined as the seemingly slower passage of time in social situations and is related to both arousal and valence. Consequently, adaptive behavior is disrupted and interpersonal situations avoided. We explored the effects of valence and arousal on time distortion in individuals with social anxiety. Participants were assigned to two groups, High Anxiety (HA) and Low Anxiety (LA), presented with four types of facial expression stimuli (positive-high arousal, positive-low arousal, negative-high arousal, and negative-low arousal), and asked to estimate the duration of stimulus presentation. Results indicated that, relative to other stimuli, the HA and LA groups perceived longer presentation for high-arousal negative and low-arousal positive stimuli, respectively. These findings suggest that anxious individuals’ time distortion was more severe in situations that evoked high arousal and involved negative emotion. (PsycInfo Database Record (c) 2020 APA, all rights reserved) (Source: journal abstract)",," Journal , Peer Reviewed Journal , Journal Article",2015
705,Commentary: Psychosocial screening and assessment in oncology and palliative care settings,"Comments on article, Psychosocial Screening and Assessment in Oncology and Palliative Care Settings by L. Grassi et. al. (2014). Grassi et al. reported the results of a review investigating factors associated with depression and anxiety in cancer patients. As regards psychosocial screening, the findings are reassuring: assessment of distress enables the practitioner to attend to symptomatology, interpersonal dynamics and cultural aspects of distress, which captures distress as a multifaceted phenomenon. Ultimately, this has led to an uncertainty of the fundamental nature of attachment, as is also pointed out by Grassi et al. in their evaluation of attachment research in the fields of oncology and palliative care. The evaluation of attachment research in Grassi et al. is encouraging, but it is also problematic since it omits important distinctions and specifications of the attachment phenomenon. (PsycInfo Database Record (c) 2020 APA, all rights reserved)",," Journal , Peer Reviewed Journal , Comment/Reply",2015
706,Predictor variables of happiness and its connection with risk and protective factors for health,"Great thinkers, philosophers, scientists, and artists from History have often been concerned about one of the most important elements of life: happiness. The study had four goals: (1) To analyze possible differences in feelings of happiness as a function of sex and age; (2) To explore the relations of happiness with risk factors (psychopathological symptoms, behavior problems) and protective factors (self-concept-self-esteem, cooperative behavior, social skills) for health; (3) To identify predictor variables of happiness; and (4) To explore whether self-esteem mediates the relationship between happiness and psychopathological symptoms. The sample comprised 286 adolescents (14–16 years old). The study used a descriptive, correlational, and cross-sectional methodology. Seven assessment instruments were administered. The ANOVAs confirm that there are no sex differences, but happiness decreases as age increases. Pearson coefficients show that adolescents with more feelings of happiness had fewer psychopathological symptoms (somatization, obsession–compulsion, interpersonal sensitivity, depression, anxiety, hostility, phobic anxiety, paranoid ideation, psychoticism. . .), fewer behavioral problems (school-academic, antisocial behavior, shyness-withdrawal, psychopathological, psychosomatic), high social adaptation, high self-concept/self-esteem, many cooperative behaviors, many appropriate social skills, and few negative social skills (inappropriate assertiveness, impulsiveness, jealousy-withdrawal). Multiple regression analysis identified five variables predicting happiness: high self-concept, few symptoms of depression, many cooperative behaviors, high self-esteem, and low psychoticism. Results showed a partial mediational effect of self-esteem in the relation between happiness and psychopathological symptoms. The discussion focuses on the importance of implementing programs to promote feelings of happiness, as well as protective factors for health (self-esteem, cooperation. . .). (PsycInfo Database Record (c) 2020 APA, all rights reserved) (Source: journal abstract)",," Journal , Peer Reviewed Journal , Journal Article",2015
707,Self perception and facial emotion perception of others in anorexia nervosa,"Background: Whether individuals with anorexia nervosa (AN) are able to accurately perceive emotions from faces of others is unclear. Furthermore, whether individuals with AN process images of their own face differently to healthy individuals has thus far not been investigated. Therefore, the aim of this study was to investigate facial affect processing and the processing of one’s own face through measures of emotion identification, functional magnetic resonance imaging (fMRI) and eyetracking. Methods: Twenty-four females with AN and 25 matched healthy control participants were presented with an implicit emotion processing task during fMRI and eyetracking, followed by an explicit emotion identification task. Results: The AN group were found to ‘hyperscan’ stimuli and avoided visually attending to salient features of their own face images. Results of the fMRI revealed increased activity to own face stimuli in AN in the right inferior and middle temporal gyri, and right lingual gyrus. AN participants were not found to display emotion identification deficits to the standard emotional face stimuli. Discussion: The findings are discussed in terms of increased anxiety to disorderrelevant stimuli in AN. Potential clinical implications are discussed in relation to the use of eyetracking techniques to improve the perception of self in AN. (PsycInfo Database Record (c) 2020 APA, all rights reserved) (Source: journal abstract)",," Journal , Peer Reviewed Journal , Journal Article",2015
708,Animal-Assisted Intervention for trauma: A systematic literature review,"Animals have a long history of inclusion in psychiatric treatment. There has been a recent growth in the empirical study of this practice, known as Animal-Assisted Intervention (AAI). We conducted a systematic review of the empirical literature on AAI for trauma, including posttraumatic stress disorder (PTSD). Ten studies qualified for inclusion, including six peer-reviewed journal articles and four unpublished theses. Participants were predominantly survivors of child abuse, in addition to military veterans. The presentation of AAI was highly variable across the studies. The most common animal species were dogs and horses. The most prevalent outcomes were reduced depression, PTSD symptoms, and anxiety. There was a low level of methodological rigor in most studies, indicating the preliminary nature of this area of investigation. We conclude that AAI may provide promise as a complementary treatment option for trauma, but that further research is essential to establish feasibility, efficacy, and manualizable protocols. (PsycInfo Database Record (c) 2020 APA, all rights reserved) (Source: journal abstract)",," Journal , Peer Reviewed Journal , Journal Article",2015
709,Interoceptive fear learning to mild breathlessness as a laboratory model for unexpected panic attacks,"Fear learning is thought to play an important role in panic disorder. Benign interoceptive sensations can become predictors (conditioned stimuli—CSs) of massive fear when experienced in the context of an initial panic attack (unconditioned stimulus—US). The mere encounter of these CSs on a later moment can induce anxiety and fear, and precipitate a new panic attack. It has been suggested that fear learning to interoceptive cues would result in unpredictable panic. The present study aimed to investigate whether fear learning to an interoceptive CS is possible without declarative knowledge of the CS–US contingency. The CS consisted of mild breathlessness (or: dyspnea), the US was a suffocation experience. During acquisition, the experimental group received six presentations of mild breathlessness immediately followed by suffocation; for the control group both experiences were always separated by an intertrial interval. In the subsequent extinction phase, participants received six unreinforced presentations of the CS. Expectancy of the US was rated continuously and startle eyeblink electromyographic, skin conductance, and respiration were measured. Declarative knowledge of the CS–US relationship was also assessed with a post-experimental questionnaire. At the end of acquisition, both groups displayed the same levels of US expectancy and skin conductance in response to the CS, but the experimental group showed a fear potentiated startle eyeblink and a different respiratory response to the CS compared to the control group. Further analyses on a subgroup of CS–US unaware participants confirmed the presence of startle eyeblink conditioning in the experimental group but not in the control group. Our findings suggest that interoceptive fear learning is not dependent on declarative knowledge of the CS–US relationship. The present interoceptive fear conditioning paradigm may serve as an ecologically valid laboratory model for unexpected panic attacks. (PsycInfo Database Record (c) 2020 APA, all rights reserved) (Source: journal abstract)",," Journal , Peer Reviewed Journal , Journal Article",2015
710,Statistics anxiety and performance: Blessings in disguise,"The present opinion article presents scoping evidence from studies where statistics anxiety and performance were measured and then looks at the contribution of various indicators of performance by concluding with arguments on relevant mechanisms and implications. Evidence relating statistics anxiety with performance should be analyzed carefully because often the concept of statistics anxiety is defined and measured very imprecisely. The cognitive-interference approach proposes a direct link between anxiety and performance in an examination: Anxiety leads to increased attentiveness to task-irrelevant aspects and thus subtracts cognitive resources from the examination task at hand. The deficit approach proposes an indirect link: lower academic achievements are attributed to adverse learning behaviors prior to an examination. Students with high statistics anxiety may invest less effort and time for learning, use less efficient learning strategies, and consequently may be ill-prepared for examinations. Yet, both approaches cannot explain zero correlations between statistics anxiety and performance. The influence of statistics anxiety may differ over the course of learning, with prior positive influences and negative influences of state anxiety in the examination. (PsycInfo Database Record (c) 2020 APA, all rights reserved)",," Journal , Peer Reviewed Journal , Column/Opinion",2015
711,Children’s mental representations with respect to caregivers and post-traumatic symptomatology in Somatic Symptom Disorders and Disruptive Behavior Disorders,"Introduction: In line with literature, the quality of adult–infant interactions and mental representations of the caregivers play an essential role in influencing the children’s well-being. Many studies focused the attention on the role of attachment for a better evaluation of child psychopathological outcomes. The flexibility of the child’s attachment model gives the opportunity to parents to be helped in modifying their own caregiving quality, encouraging the reflection on the children’s state of mind with respect to attachment. The aims of this study were to evaluate: (1) the attachment models in young patients diagnosed with Disruptive Behavior Disorders (DBDs) and Somatic Symptoms Disorders (SSDs); (2) the levels of post-traumatic symptomatology; (3) the association between the attachment models and post-traumatic symptomatology. Methods: Forty Italian patients, aged from 8 to 15, recruited at Gaslini Paediatric Hospital of Genoa, previously diagnosed with SSD ( N = 20) and DBD ( N = 20) were assessed using the Child Attachment Interview (CAI), the Separation Anxiety Test (SAT), the Trauma Symptom Checklist for Children (TSCC-A). Socio-demographic data were collected. Results: In both the clinical samples, the findings on the distribution of attachment models showed a significant presence of insecure attachment with respect to both parents in more than a half of the patients and high levels of disorganized attachment. No significant differences between DBD and SSD samples were found on post-traumatic symptomatology (Post-Traumatic Stress and Dissociation). Significant differences were found on Depression, Anxiety, and Fantasy subscales. Discussion: This study can provide a detection of dysfunctional aspects in clinical populations. The findings suggest that the quality of the attachment to parents may be a fundamental element to better assess SSD and DBD in children and adolescents. Clinical implications of this study aimed at improving parental caregiving are highlighted. (PsycInfo Database Record (c) 2020 APA, all rights reserved) (Source: journal abstract)",," Journal , Peer Reviewed Journal , Journal Article",2015
712,Sharing feelings online: Studying emotional well-being via automated text analysis of Facebook posts,"Digital traces of activity on social network sites represent a vast source of ecological data with potential connections with individual behavioral and psychological characteristics. The present study investigates the relationship between user-generated textual content shared on Facebook and emotional well-being. Self-report measures of depression, anxiety, and stress were collected from 201 adult Facebook users from North Italy. Emotion-related textual indicators, including emoticon use, were extracted form users’ Facebook posts via automated text analysis. Correlation analyses revealed that individuals with higher levels of depression, anxiety expressed negative emotions on Facebook more frequently. In addition, use of emoticons expressing positive emotions correlated negatively with stress level. When comparing age groups, younger users reported higher frequency of both emotion-related words and emoticon use in their posts. Also, the relationship between online emotional expression and self-report emotional well-being was generally stronger in the younger group. Overall, findings support the feasibility and validity of studying individual emotional well-being by means of examination of Facebook profiles. Implications for online screening purposes and future research directions are discussed. (PsycInfo Database Record (c) 2020 APA, all rights reserved) (Source: journal abstract)",," Journal , Peer Reviewed Journal , Journal Article",2015
713,The association between perceived maternal and paternal psychopathology and depression and anxiety symptoms in adolescent girls,"Exposure to parental depression and anxiety is known to heighten the risk of internalizing symptoms and disorders in children and adolescents. Ample research has focused on the influence of maternal depression and anxiety, but the contribution of psychopathology in fathers remains unclear. We studied the relationships of perceived maternal and paternal psychopathology with adolescents’ depression and anxiety symptoms in a general population sample of 862 adolescent girls (age M = 12.39, SD = 0.79). Assessments included adolescents’ self-reports of their own depression and anxiety as well as their reports of maternal and paternal psychopathology. We found that perceived maternal and paternal psychopathology were both related to depression and anxiety symptoms in adolescent girls. A combination of higher maternal and paternal psychopathology was related to even higher levels of depression and anxiety in adolescent girls. Our findings showed that adolescents’ perceptions of their parents’ psychopathology are significantly related to their own emotional problems. (PsycInfo Database Record (c) 2020 APA, all rights reserved) (Source: journal abstract)",," Journal , Peer Reviewed Journal , Journal Article",2015
714,Neural systems and hormones mediating attraction to infant and child faces,"We find infant faces highly attractive as a result of specific features which Konrad Lorenz termed “Kindchenschema” or “baby schema,” and this is considered to be an important adaptive trait for promoting protective and caregiving behaviors in adults, thereby increasing the chances of infant survival. This review first examines the behavioral support for this effect and physical and behavioral factors which can influence it. It then provides details of the increasing number of neuroimaging and electrophysiological studies investigating the neural circuitry underlying this baby schema effect in parents and non-parents of both sexes. Next it considers potential hormonal contributions to the baby schema effect in both sexes and the neural effects associated with reduced responses to infant cues in post-partum depression, anxiety and drug taking. Overall the findings reviewed reveal a very extensive neural circuitry involved in our perception of cuteness in infant faces, with enhanced activation compared to adult faces being found in brain regions involved in face perception, attention, emotion, empathy, memory, reward and attachment, theory of mind and also control of motor responses. Both mothers and fathers also show evidence for enhanced responses in these same neural systems when viewing their own as opposed to another child. Furthermore, responses to infant cues in many of these neural systems are reduced in mothers with post-partum depression or anxiety or have taken addictive drugs throughout pregnancy. In general reproductively active women tend to rate infant faces as cuter than men, which may reflect both heightened attention to relevant cues and a stronger activation in their brain reward circuitry. Perception of infant cuteness may also be influenced by reproductive hormones with the hypothalamic neuropeptide oxytocin being most strongly associated to date with increased attention and attraction to infant cues in both sexes. (PsycInfo Database Record (c) 2020 APA, all rights reserved) (Source: journal abstract)",," Journal , Peer Reviewed Journal , Journal Article",2015
715,Can an intervention based on a serious videogame prior to cognitive behavioral therapy be helpful in bulimia nervosa? A clinical case study,"Background: Several studies have highlighted the implications of impulsivity and novelty seeking for both the maintenance and the process of recovery from bulimia nervosa (BN). Cognitive behavioral therapy (CBT) is the treatment of choice for BN, but for some cases, this treatment alone might not be sufficient for reducing the high levels of impulsivity. The paper presents a case report of a patient with BN, examining the effectiveness of using a videogame (VG; Playmancer) as an additional intervention designed to address impulsivity. Design: Psychometric and neuropsychological measures were collected at baseline. After this assessment, Playmancer was applied prior to CBT, following an “A-B-A-C-A” single case experimental design. Impulsivity levels were assessed with the Conner’s Continuous Performance Test II (CPT-II). After the Playmancer treatment, the patient started CBT, and the levels of impulsivity were recorded again. Finally, psychometric and neuropsychological measures were collected after treatment. Weekly frequency of binges and vomiting were also recorded during the entire procedure. Results: After the VG intervention, psychometric measures such as anxiety levels, impulsivity and novelty seeking decreased. Regarding the neuropsychological measures, impulsivity levels (measured with the CPT-II) progressively decreased throughout the intervention, and an improvement in decision making capacities was observed. Furthermore, the frequency of binges also decreased during and after the VG intervention. Discussion: This case report suggests that using the Playmancer VG to reduce impulsivity prior to CBT may enhance the final results of the treatment for BN. (PsycInfo Database Record (c) 2020 APA, all rights reserved) (Source: journal abstract)",," Journal , Peer Reviewed Journal , Journal Article",2015
716,Respiratory sensory gating measured by respiratory-related evoked potentials in generalized anxiety disorder,"The perception of respiratory sensations plays an important role both in respiratory diseases and in anxiety disorders. However, little is known about the neural processes underlying respiratory sensory perception, especially in patient groups. Therefore, the present study examined whether patients with generalized anxiety disorder (GAD) would demonstrate altered respiratory sensory gating compared to a healthy control group. Respiratory-related evoked potentials (RREP) were measured in a paired inspiratory occlusion paradigm presenting two brief occlusion stimuli (S1 and S2) within one inspiration. The results showed a significantly greater S2/S1 ratio for the N1 component of the RREP in the GAD group compared to the control group. Our findings suggest altered respiratory sensory processing in patients with GAD, which might contribute to altered perception of respiratory sensations in these patients. (PsycInfo Database Record (c) 2020 APA, all rights reserved) (Source: journal abstract)",," Journal , Peer Reviewed Journal , Journal Article",2015
