Title,Abstract,StoreId,documentType,year
Opioid use before and after completion of an online pain management program,"Objective: The purpose of this study was to examine the effect of a pain management course that has demonstrated efficacy in pain reduction on the use of opioid medication. Method: Self-reported medication use was recorded at baseline assessment for all patients enrolled in a validated pain management program provided free by a university research clinic (N = 471). Participants were randomized either to receive immediate treatment or to be a wait-list control. Opioid use at baseline assessment, with the daily doses converted to morphine equivalents, was compared with the self-reported opioid medication use at posttreatment and 3-month follow-up. The relationship between opioid use and measures of psychological symptoms, pain, and disability was examined. Results: At assessment, 85% (n = 399) reported taking some form of pain modifying or psychotropic medication, 43.1% (n = 203) reported regular opioid use and 22.9% (n = 108) reported taking additional as required (pro re nata, or PRN) opioid-containing medication. On completion, there were significant reductions in the number who reported taking regular opioids and a large reduction in the use of PRN opioids and in the reported doses of opioids. Those reductions were more strongly associated with reductions in symptoms of anxiety and depression than in measures of disability and pain. Conclusions: The reduction in the self-reported use of regular and PRN opioid pain-relieving medication following completion of an online pain management program with demonstrated efficacy in pain reduction appeared to be related to effective treatment of symptoms of anxiety and depression.",2300160431, Journal Article,2019
Internet-Delivered Cognitive-Behavioral Therapy for Significant Others of Treatment-Refusing Problem Gamblers: A Randomized Wait-List Controlled Trial,"Objective: Problem gambling can cause severe harm to concerned significant others (CSOs) in the form of, for example, relationship problems, financial difficulties, and mental and physical illness. CSOs are important for their ability to support problem gamblers and motivate them to change. This study investigated the effect of an Internet-based intervention for CSOs of treatment-refusing problem gamblers on (a) gambling-related harm, (b) the gamblers' treatment-seeking rate, and (c) the relationship satisfaction and mental health of the CSOs. Method: A total of 100 CSOs of problem gamblers were randomized into one of two conditions: Internet-delivered cognitive–behavioral therapy for CSOs or a wait-list control group. The intervention group was given Internet-based treatment consisting of nine modules with therapist support available via telephone and e-mail. Outcome measures were collected up 12 months posttreatment. Results: The intervention improved the psychological well-being of the CSOs compared to the wait-list group at the posttest (CSO's emotional consequences: d = −0.90, 95% CI [−1.47, −0.33]; relationship satisfaction: d = 0.41, 95% CI [0.05, 0.76]; anxiety: d = −0.45, 95% CI [−0.81, −0.09]; depression: d = −0.49, 95% CI [−0.82, −0.16]). However, the effects on the gambling outcomes were small and inconclusive (gambling losses: multiplicative effect = 0.73, 95% CI [0.29, 1.85]; treatment-seeking: hazard ratio = 0.86, 95% CI [0.31, 2.38]). Conclusion: The results confirm earlier studies' findings that affecting the gambler via a CSO is challenging, but it is possible to increase the CSO's coping and well-being. The trial's outcome data and scripts are available for download (https://osf.io/awtg7/).",2281142955," Evidence Based Healthcare , Journal Article",2019
GROUPS 4 HEALTH Reduces Loneliness and Social Anxiety in Adults With Psychological Distress: Findings From a Randomized Controlled Trial,"Objective: Loneliness is a key public health issue for which various interventions have been trialed. However, few directly target the core feature of loneliness-lack of belonging. This is the focus of GROUPS 4 HEALTH (G4H), a recently developed intervention that targets the development and maintenance of social group memberships to support health. Method: To investigate the efficacy of this intervention, a randomized controlled trial was conducted with participants (N = 120) assigned to G4H or treatment-as-usual (TAU) by computer software. Assessment of primary (loneliness) and secondary (depression, social anxiety, general practitioner visits, multiple group membership) outcomes was conducted at baseline and 2-month follow-up using mixed-model repeated-measures analyses. Results: G4H produced a greater reduction in loneliness (d = −1.04) and social anxiety (d = −0.46) than TAU (d = −0.33 and d = 0.03, respectively). G4H was also associated with fewer general practitioner visits at follow-up (d = −0.33) and a stronger sense of belonging to multiple groups (d = 0.52) relative to TAU (d = 0.30 and d = 0.33, respectively). Depression declined significantly in both G4H (d = −0.63) and TAU (d = −0.34), but follow-up analyses showed this was greater in G4H among those not receiving adjunct psychopharmacological treatment and whose symptoms were milder. Conclusions: Findings suggest that G4H can be a useful way to treat loneliness and highlight the importance of attending to group memberships when tackling this important social challenge.",2281141866," Evidence Based Healthcare , Journal Article",2019
Intensive group behavioral treatment (IGBT) for children with selective mutism: A preliminary randomized clinical trial,"Objective: Very few controlled trials have evaluated targeted treatment methods for childhood selective mutism (SM); the availability of evidence-based services remains limited. This study is the first controlled trial to evaluate an intensive group behavioral treatment (IGBT) for children with SM. Method: Twenty-nine children with SM (5–9 years; 76% female; 35% ethnic minority) were randomized to immediate SM 5-day IGBT or to a 4-week waitlist with psychoeducational resources (WLP), and were assessed at Week 4 and again 8 weeks into the following school year. Results: IGBT was associated with high satisfaction and low perceived barriers to treatment participation. At Week 4, 50% of the immediate IGBT condition and 0% of the WLP condition were classified as ""clinical responders."" Further, Time × Condition interactions were significant for social anxiety severity, verbal behavior in social situations, and global functioning (but not for SM severity, verbal behavior in home settings, or overall anxiety). School-year follow-up assessments revealed significant improvements across all outcomes. Eight weeks into the following school year, 46% of IGBT-treated children were free of an SM diagnosis. In addition, teachers in the post-IGBT school year rated less school impairment and more classroom verbal behavior relative to teachers in the pre-IGBT school year. Conclusions: Findings provide the first empirical support for the efficacy and acceptability of IGBT for SM. Further study is needed to examine mechanisms of IGBT response, and other effective SM treatment methods, in order to clarify which treatment formats work best for which affected children.",2271769557," Evidence Based Healthcare , Journal Article",2019
A randomized clinical trial evaluating the efficacy of a brief alcohol intervention supplemented with a substance-free activity session or relaxation training,"Objective: Behavioral economic theory suggests that a reduction in alcohol use is most likely when there is an increase in rewarding substance-free activities. Anxiety has also been linked to heavy drinking, and strategies to reduce anxiety may enhance alcohol interventions. The goal of this 2-site randomized controlled clinical trial was to evaluate the efficacy of a brief alcohol intervention that was supplemented with either a behavioral economic substance-free activity session (SFAS) or a relaxation training (Relaxation training [RT]) session. Method: Participants were 393 college students (61% female, mean age = 18.77 years) who reported 2 or more past-month heavy drinking episodes. Participants were randomized to 1 of 3 conditions: (a) assessment; (b) alcohol brief motivational intervention (BMI) plus SFAS; or (c) BMI plus RT. Both treatment conditions included 2 in-person sessions plus a phone booster session. Outcomes were evaluated 1-, 6-, 12-, and 16-months postintervention. Results: Generalized linear mixed models indicated that the combination of a BMI plus either the SFAS or RT was associated with significant reductions in alcohol use and problems across the 16-month follow-up compared with assessment only. There were no significant differences between the two active treatment conditions. Changes in proportional reinforcement from substance-related activities, and protective behavioral strategies mediated treatment effects. Conclusion: Two-session (plus booster) interventions that combine BMI and either substance-free activity enhancement or RT can result in enduring reductions in alcohol misuse among college drinkers.",2256516678," Evidence Based Healthcare , Journal Article",2019
Sexual orientation differences in psychological treatment outcomes for depression and anxiety: National cohort study,"Objective: This study investigates whether sexual minority patients have poorer treatment outcomes than heterosexual patients in England's Improving Access to Psychological Therapies (IAPT) services. These services provide evidence-based psychological interventions for people with depression or anxiety. Method: National routinely collected data were analyzed for a cohort who had attended at least 2 treatment sessions and were discharged between April 2013–March, 2015. Depression, anxiety and functional impairment were compared for 85,831 women (83,482 [97.2%] heterosexual; 1,285 [1.5%] lesbian; 1,064 [1.2%] bisexual) and 47,092 men (44,969 [95.5%] heterosexual; 1,734 [3.7%] gay; 389 [0.8%] bisexual). Linear and logistic models were fitted adjusting for baseline scores, and sociodemographic and treatment characteristics. Results: Compared to heterosexual women, lesbian and bisexual women had higher final-session severity for depression, anxiety, and functional impairment and increased risk of not attaining reliable recovery in depression/anxiety or functioning (aORs 1.3–1.4) and reliable improvement in depression/anxiety or functioning (aORs 1.2–1.3). Compared to heterosexual and gay men, bisexual men had higher final-session severity for depression, anxiety, and functioning and increased risk of not attaining reliable recovery for depression/anxiety or functioning (aORs 1.5–1.7) and reliable improvement in depression/anxiety or functioning (aORs 1.3–1.4). Gay and heterosexual men did not differ on treatment outcomes. Racial minority lesbian/gay or bisexual patients did not have significantly different outcomes to their White lesbian/gay or bisexual counterparts. Conclusions: The reasons for treatment outcome inequities for bisexual patients and lesbian women (e.g., 30–70% increased risk of not recovering) need investigation. Health services should address these inequalities.",2256514809, Journal Article,2019
Internalizing symptoms and cannabis and alcohol use: Between- and within-person risk pathways with coping motives,"Objective: To test reciprocal associations among internalizing symptoms (depression and social anxiety), using alcohol and cannabis to cope, and use-related problems. Method: The study utilized a community sample (N = 387, 55% female; majority non-Hispanic Caucasian (83.1%) or African American (9.1%) and a longitudinal design that spanned 17 to 20 years of age, and distinguished within- and between-person associations using latent curve models with structured residuals. Results: Reciprocal prospective within-person associations were supported for alcohol, such that elevated depression symptoms were associated with increased alcohol coping motivates 1 year later, which, in turn, was associated with subsequent increased depression symptoms. Bidirectional associations were not supported for social anxiety, although high levels of social anxiety were associated with elevated levels of coping drinking 1 year later. Cannabis coping motives were associated with exacerbation of depression, but not social anxiety symptoms, 1 year later. Between- and within-person contemporaneous associations suggested that depression and social anxiety were more strongly associated with coping than social/enhancement motives, and that coping motives were associated with use-related problems. Conclusion: Findings suggest that alcohol coping motivates exacerbate rather than ameliorate depression symptoms, which, in turn, leads to greater reliance on alcohol to cope. There was more consistent support for associations with substance use-related problems for depression than for social anxiety. Both between- and within-person associations may be useful for identifying targets and timing of coping-oriented interventions.",2256512419, Journal Article,2019
Positive affect treatment for depression and anxiety: A randomized clinical trial for a core feature of anhedonia,"Objective: Loss of pleasure or interest in activities (i.e., anhedonia) is a risk factor for suicidality, treatment nonresponse, and relapse. Extant treatments that focus on reducing negative affect have limited effects upon positive affect (a core feature of anhedonia). We investigated whether a novel intervention aimed at increasing reward sensitivity was more efficacious for positive affect than a cognitive–behavior treatment aimed at reducing threat sensitivity, in individuals with clinically severe symptoms of depression or anxiety, and functional impairment. Method: The Treatment for Affective Dimensions trial was offered in a 2-site randomized study at outpatient treatment centers in Los Angeles and Dallas. Ninety-six patients were randomized to 15 weekly, individual sessions of Positive Affect Treatment (PAT) or Negative Affect Treatment (NAT). The primary outcome was improvement in positive affect (Positive and Negative Affect Schedule–Positive) from pretreatment to 6-month follow-up (6MFU). Secondary outcomes were improvements in negative affect (Positive and Negative Affect Schedule–Negative), suicidal ideation, and symptoms (Depression Anxiety Stress Scales). Results: PAT resulted in greater improvements in positive affect, p = .009, d = .52, and higher positive affect at 6MFU, p = .002, d = .67, than NAT. Participants in PAT also reported lower negative affect, p = .033, d = .52, and lower symptoms of depression, p = .035, d = .34, anxiety, p &lt; .018, d = .30, and stress, p = .006, d = .43 at 6MFU. Finally, probability of suicidal ideation at 6MFU was lower in PAT than NAT (1.7% vs. 12.0%), p &lt; .001. Conclusions: Compared to NAT, PAT demonstrated better outcomes (at 6MFU) on positive affect, depression, anxiety, stress, and suicidal ideation, for patients with symptomatic pretreatment levels of these outcomes.",2240141820," Evidence Based Healthcare , Journal Article",2019
Interpersonal change as a mediator of the within- and between-patient alliance-outcome association in two treatments for generalized anxiety disorder,"Objective: Although a better therapeutic alliance associates with treatment outcome, it may do so in different ways. For example, alliance quality may promote improvement as it shifts over time (within-patient changes); alternatively, alliance quality may also, or instead, influence outcome when generally higher or lower for some patients relative to others (between-patient differences). Although both components have been linked to patient improvement, the distinct mechanisms of these associations have been rarely examined. Conceptually, it follows that within-patient alliance fluctuations (representing the changing nature of a current relationship intended to be ameliorative) may facilitate other interpersonal improvements that could, in turn, translate into symptom reduction. This path squares with the corrective relational experience notion. In contrast, whereas as patients’ average alliances across therapy may generally facilitate or hinder improvement, the mechanism may not be other relationship functioning. This squares with the notion that when people generally experience good alliances with their therapist, it may reflect an existing relational ability that catalyzes the effectiveness of other nonrelational therapeutic means. This study tested these distinct hypotheses. Method: Patients (N = 85) with generalized anxiety disorder were randomly assigned to cognitive–behavioral therapy, either alone or integrated with motivational interviewing. They rated alliance quality, interpersonal problems, and outcome repeatedly. Results: Using multilevel structural equation modeling, both within- and between-patient alliances related to subsequent worry reduction. As predicted, change in interpersonal problems mediated the association only at the within-patient level. Conclusions: Results contribute to the literature on mechanisms of the within- and between-person alliance-outcome association.",2240141796, Journal Article,2019
What’s in a name? Branding of online mental health programming for university students,"Objective: University students experience many help-seeking barriers, and thus not all students who could benefit from mental health services enroll in them. This study aimed to examine student enrollment in response to strategic marketing of an online prevention program for anxiety and depression. Method: Data were collected from students at two universities during recruitment phases for the online program. The program was branded as either “The Happiness Challenge” or “ReBoot Camp” through parallel sets of recruitment materials using language intended to address help-seeking barrier concerns (e.g., stigma, inaccessibility). The yielded samples were examined for unaddressed psychological need rates, demographic composition, and differential enrollment by student subgroups into either program brand. Results: Replicated results between Study 1 (n = 651 students; 71.2% undergraduate, 80.3% female, 27.9% White non-Hispanic) and Study 2 (n = 718 students; 60.6% undergraduate, 73.4% female, 53.2% White non-Hispanic) showed that more than a third of students qualified as having “unmet need” for services, enrollment was disproportionately self-identified as female and Asian students, Asian students were less likely to report prior service use and more likely to be categorized as having “unmet need,” and ReBoot Camp was disproportionately selected by male students. Conclusion: Findings suggest that recruitment effectively reached students with unaddressed mental health need, including high enrollment by Asian students, who historically seek services less often. Additionally, important gender differences emerged in preferences for program name. These findings could inform how to market services in university settings to reach more students, including those from underserved subgroups.",2240140771, Journal Article,2019
Time-varying moderation of treatment outcomes by illness duration and comorbid depression in generalized anxiety disorder,"Objective: To extend the sparse literature on moderators, we used time-varying effect modeling (TVEM; Tan, Shiyko, Li, Li, &amp; Dierker, 2012) to examine how depressive symptoms and duration of generalized anxiety disorder (GAD) moderated effects of 3 treatments for GAD (applied relaxation [AR], cognitive–behavioral therapy [CBT], and nondirective therapy [ND]) over time using intensive repeated measures. Method: In a secondary analysis of Borkovec and Costello (1993), 66 GAD clients were randomly assigned to AR (n = 23), CBT (n = 23), or ND (n = 20). Clients received 12 therapy sessions over 6 weeks, and after 2 weeks of posttreatment assessment, had 2 additional weekly fading sessions. They completed thrice daily anxiety ratings during this 10-week period. GAD duration (Anxiety Disorders Interview Schedule-Revised) and depressive symptoms (Hamilton Depression Rating Scale) were assessed at baseline. Results: Longer GAD duration predicted less anxiety reduction in CBT and ND relative to AR. These effects were pronounced in the later phase of treatment, suggesting benefits of focused relaxation practice for clients with longer duration. Higher depression predicted better response to CBT than AR and ND. The moderation effects were also more noticeable in the later phase. In multilevel analyses, a similar moderation pattern held at 1-year follow-up on clinician-rated measures. Conclusion: GAD clients with long-standing symptoms may benefit more from repeatedly practicing fewer skills than learning multiple skills. On the other hand, clients with comorbid depression may respond better to CBT than AR, perhaps because CBT includes cognitive interventions that can generalize to depression.",2240141762, Journal Article,2019
An Internet-based controlled trial of interpretation bias modification versus progressive muscle relaxation for body dysmorphic disorder,"Objective: The current study extended upon previous research efforts by evaluating the utility and feasibility of an 8-session Internet-based interpretation bias modification (IBM) training protocol targeting evaluation- and appearance-related threat biases characteristic of the disorder compared to a progressive muscle relaxation (PMR) condition for treatment of body dysmorphic disorder (BDD). Method: Fifty participants with BDD were recruited from across the United States and randomly assigned to eight sessions of either IBM or PMR. Assessments of interpretation bias, BDD symptoms, depression, and anxiety were administered at pretreatment, 1-week posttreatment, and 3-month follow-up. Results: Compared to the PMR group, individuals in the IBM condition reported less negative/threat interpretation biases and greater positive/benign interpretation biases at posttreatment and follow-up. There were no significant differences between groups with regard to BDD symptoms, depression, or anxiety. Clinically significant improvement was common in both conditions (IBM = 64.0%; PMR = 52.0%), though it did not differ between them. Conclusions: Contrary to our hypothesis, IBM did not outperform PMR with regard to BDD symptom reduction, though both treatments yielded significant improvements on symptom outcomes. Findings suggest that IBM and/or PMR may be promising treatment strategies for BDD, perhaps adjunctively. Overall, these findings provide helpful future directions for IBM research and provide an additional lens through which to examine its potential effectiveness for BDD.",2240138873, Journal Article,2019
Prevention of anxiety and depression in school children: Effectiveness of the transdiagnostic EMOTION program,"Objective: The objective of the study was to examine the effectiveness of a transdiagnostic program (EMOTION, Coping Kids Managing Anxiety and Depression) targeting symptoms of anxiety and depression in schoolchildren by comparing the intervention condition (EC) to a control condition (CC). Method: A clustered randomized design was used with schools as the unit of randomization. Children (N = 1686) aged 8–12 years in 36 schools completed screening using the Multidimensional Anxiety Scale (MASC-Child) and The Mood and Feelings Questionnaire Short version (SMFQ-Child). Scoring 1 SD above a population-based mean on anxiety and/or depression, 873 children were invited to participate. Intent-to-treat analyses were performed, and mixed-effects models were used. Results: Analyses revealed significant reductions of anxious and depressive symptoms as reported by the children, in which children in the intervention condition EC had almost twice the reduction in symptoms compared with the control condition CC. For parent report of the child’s depressive symptoms, there was a significant decrease of symptoms in the intervention condition EC compared with CC. However, parents did not report a significant decrease in anxious symptoms in the intervention condition EC as compared with CC. Conclusion: A transdiagnostic prevention program, provided in schools, was successful in reducing youth-reported symptoms of anxiety and depression and parent-reported depression. The EMOTION program has the potential to reduce the incidence of anxious and depressive disorders in youth.",2183627508, Journal Article,2019
Strengthening resilience in military officer cadets: A group-randomized controlled trial of coping and emotion regulatory self-reflection training,"Objective: This group-randomized control trial examined the efficacy of guided coping and emotion regulatory self-reflection as a means to strengthen resilience by testing the effects of the training on anxiety and depression symptoms and perceived stressor frequency after an intensive stressor period. Method: The sample was 226 officer cadets training at the Royal Military College, Australia. Cadets were randomized by platoon to the self-reflection (n = 130) or coping skills training (n = 96). Surveys occurred at 3 time points: baseline, immediately following the final reflective session (4-weeks postbaseline), and longer-term follow-up (3-months postinitial follow-up). Results: There were no significant baseline differences in demographic or outcome variables between the intervention groups. On average, cadets commenced the resilience training with mild depression and anxiety symptoms. Analyses were conducted at the individual-level after exploring group-level effects. No between-groups differences were observed at initial follow-up. At longer-term follow-up, improvements in mental health outcomes were observed for the self-reflection group, compared with the coping skills group, on depression (Cohen’s d = 0.55; 95% CI [0.24, 0.86]), anxiety symptoms (Cohen’s d = 0.69; 95% CI [0.37, 1.00]), and perceived stressor frequency (Cohen’s d = 0.46; 95% CI [0.15, 0.77]). Longitudinal models demonstrated a time by condition interaction for depression and anxiety, but there was only an effect of condition for perceived stressor frequency. Mediation analyses supported an indirect effect of the intervention on both anxiety and depression via perceived stressor frequency. Conclusions: Findings provide initial support for the use of guided self-reflection as an alternative to coping skills approaches to resilience training.",2183619042," Evidence Based Healthcare , Journal Article",2019
Trajectories and predictors of response in youth anxiety CBT: Integrative data analysis,"Objective: Integrative data analysis was used to combine existing data from nine trials of cognitive–behavioral therapy (CBT) for anxious youth (N = 832) and identify trajectories of symptom change and predictors of trajectories. Method: Youth- and parent-reported anxiety symptoms were combined using item-response theory models. Growth mixture modeling assessed for trajectories of treatment response across pre-, mid-, and posttreatment and 1-year follow-up. Pretreatment client demographic and clinical traits and treatment modality (individual- and family-based CBT) were examined as predictors of trajectory classes. Results: Growth mixture modeling supported three trajectory classes based on parent-reported symptoms: steady responders, rapid responders, and delayed improvement. A 4-class model was supported for youth-reported symptoms: steady responders, rapid responders, delayed improvement, and low-symptom responders. Delayed improvement classes were predicted by higher number of diagnoses (parent and youth report). Receiving family CBT predicted membership in the delayed improvement class compared to all other classes and membership in the steady responder class compared with rapid responders (youth report). Rapid responders were predicted by older age (parent report) and higher number of diagnoses (parent report). Low-symptom responders were more likely to be male (youth report). Conclusions: Integrative data analysis identified distinct patterns of symptom change. Diagnostic complexity, age, gender, and treatment modality differentiated response classes.",2183618852, Journal Article,2019
Interpretation training to target repetitive negative thinking in generalized anxiety disorder and depression,"Objective: Repetitive negative thinking (RNT) for example, worry in generalized anxiety disorder (GAD) and rumination in depression, is often targeted during psychological treatments. To test the hypothesis that negative interpretation bias contributes to worry and rumination, we assessed the effects of inducing more positive interpretations in reducing RNT. Method: Volunteers diagnosed with GAD (66) or depression (65) were randomly allocated to one of two versions of cognitive bias modification for interpretation (CBM-I), either with or without RNT priming prior to training, or a control condition, each involving 10 Internet-delivered sessions. Outcome measures of interpretation bias, a behavioral RNT task and self-reported worry, rumination, anxiety and depression were obtained at baseline, after home-based training and at 1-month follow-up (self-report questionnaires only). Results: CBM-I training, across diagnostic groups, promoted a more positive interpretation bias and led to reductions in worry, rumination, and depressive symptoms, which were maintained at follow-up. Anxiety symptoms were reduced only in the GAD group at follow-up. There were no differences between CBM-I versions; brief priming of RNT did not influence CBM-I effectiveness. Level of interpretation bias post training partially mediated the effects of CBM-I on follow-up questionnaire scores. Conclusions: In contrast to some recent failures to demonstrate improvements following Internet-delivered CBM, we found that self-reported RNT and negative mood were reduced by CBM-I. This is consistent with a causal role for negative interpretation bias in both worry and rumination, suggesting a useful role for CBM-I within treatments for anxiety and depression.",2153617574, Journal Article,2018
Sustaining attendance at a mental health service: A randomized controlled trial,"Objective: A substantial proportion of psychotherapeutic treatments are prematurely terminated because the client discontinues attendance. Interventions have been developed to reduce premature termination, but these are only moderately effective and often place considerable burden on clients and services. This research evaluated a brief, low-cost self-regulation intervention (i.e., implementation intentions) designed to sustain attendance at a group psychoeducation program. Method: Clients (N = 82) who had been referred for a psychological intervention due to anxiety or depression were sent a questionnaire concerning their views of attendance. Participants were randomly assigned to form an implementation intention as part of the questionnaire or not (controls). Attendance was then monitored over the 5 scheduled sessions of an evidence-based psychoeducational intervention. Results: Intention-to-treat analyses indicated that forming implementation intentions led to attendance at a greater number of sessions (M = 2.84 vs. 1.62), p &lt; .01, and higher rates of completing the full course of treatment compared to controls (35% vs. 11%), p &lt; .02. Conclusions: An intervention rooted in basic research on the psychology of action increased and sustained attendance at a mental health service.",2153616205," Evidence Based Healthcare , Journal Article",2018
"Towards personalized, brain-based behavioral intervention for transdiagnostic anxiety: Transient neural responses to negative images predict outcomes following a targeted computer-based intervention.","Objective: Clinical anxiety is prevalent, highly comorbid with other conditions, and associated with significant medical morbidity, disability, and public health burden. Excessive attentional deployment toward threat is a transdiagnostic dimension of anxiety seen at both initial and sustained stages of threat processing. However, group-level observations of these phenomena mask considerable within-group heterogeneity that has been linked to treatment outcomes, suggesting that a transdiagnostic, individual differences approach may capture critical, clinically relevant information. Method: Seventy clinically anxious individuals were randomized to receive 8 sessions of attention bias modification (ABM; n = 41 included in analysis), a computer-based mechanistic intervention that specifically targets initial stages of threat processing, or a sham control (n = 21). Participants completed a mixed block/event-related functional MRI task optimized to discriminate transient from sustained neural responses to threat. Results: Larger transient responses across a wide range of cognitive-affective regions (e.g., ventrolateral prefrontal cortex, anterior cingulate cortex, amygdala) predicted better clinical outcomes following ABM, in both a priori anatomical regions and whole-brain analyses; sustained responses did not. A spatial pattern recognition algorithm using transient threat responses successfully discriminated the top quartile of ABM responders with 68% accuracy. Conclusions: Neural alterations occurring on the relatively transient timescale that is specifically targeted by ABM predict favorable clinical outcomes. Results inform how to expand on the initial promise of neurocognitive treatments like ABM by fine-tuning their clinical indications (e.g., through personalized mechanistic intervention relevant across diagnoses) and by increasing the range of mechanisms that can be targeted (e.g., through synergistic treatment combinations and/or novel neurocognitive training protocols designed to tackle identified predictors of nonresponse).",2153615986, Journal Article,2018
Anxiety Sensitivity and Suicidal Ideation/Suicide Risk: A Meta-Analysis,"Objective: Suicide is a global public health concern. To inform the prevention and treatment of suicidality, it is crucial to identify transdiagnostic vulnerability factors for suicide and suicide-related conditions. One candidate factor is anxiety sensitivity (AS)-the fear of anxiety-related sensations-which has been implicated in the pathogenesis of a host of mental health outcomes, including suicidal thoughts and behaviors. Importantly, AS is distinct from trait anxiety and negative affectivity, highlighting its potential incremental utility in the understanding of psychopathology. Despite a burgeoning body of literature demonstrating that AS is linked to suicidal thoughts and behaviors, this research has yet to be synthesized. Method: This meta-analysis includes 33 articles representing 34 nonredundant samples (N = 14,002) that examined at least one relationship between AS global or subfactor (i.e., cognitive, physical, social) scores and suicidal ideation and/or suicide risk. Results: Findings revealed small-to-moderate and moderate associations between global AS and suicidal ideation (r = .24, 95% confidence interval (CI): [.21, .26], p &lt; .001) and suicide risk (r = .35, 95% CI [.31, .38], p &lt; .001), respectively. All AS subfactors evinced significant associations with suicidal ideation (rs = .13–.24) and suicide risk (rs = .22–.32). Conclusions: AS is related to suicidal ideation and global suicide risk. Research is needed to disentangle AS from other indices of distress in the prediction of suicidal thoughts and behaviors. Theoretical and clinical implications of these findings are discussed.",2125723941," Evidence Based Healthcare , Journal Article",2018
Does Centrality in a Cross-Sectional Network Suggest Intervention Targets for Social Anxiety Disorder?,"Objective: Network analysis allows us to identify the most interconnected (i.e., central) symptoms, and multiple authors have suggested that these symptoms might be important treatment targets. This is because change in central symptoms (relative to others) should have greater impact on change in all other symptoms. It has been argued that networks derived from cross-sectional data may help identify such important symptoms. We tested this hypothesis in social anxiety disorder. Method: We first estimated a state-of-the-art regularized partial correlation network based on participants with social anxiety disorder (n = 910) to determine which symptoms were more central. Next, we tested whether change in these central symptoms were indeed more related to overall symptom change in a separate dataset of participants with social anxiety disorder who underwent a variety of treatments (n = 244). We also tested whether relatively superficial item properties (infrequency of endorsement and variance of items) might account for any effects shown for central symptoms. Results: Centrality indices successfully predicted how strongly changes in items correlated with change in the remainder of the items. Findings were limited to the measure used in the network and did not generalize to three other measures related to social anxiety severity. In contrast, infrequency of endorsement showed associations across all measures. Conclusions: The transfer of recently published results from cross-sectional network analyses to treatment data is unlikely to be straightforward.",2125760105, Journal Article,2018
Cognitive–behavioral therapy for youth anxiety: An effectiveness evaluation in community practice,"Objective: To compare the effectiveness of individual cognitive–behavioral therapy (ICBT) and group CBT (GCBT) for referred children with anxiety disorders within community mental health clinics. Method: Children (N = 165; ages 7–13 years) referred to 5 clinics in Norway because of primary separation anxiety disorder (SAD), social anxiety disorder (SOC), or generalized anxiety disorder (GAD) based on Diagnostic and Statistical Manual of Mental Disorders (4th ed., text rev.) criteria participated in a randomized clinical trial. Participants were randomized to ICBT, GCBT, or wait list (WL). WL participants were randomized to 1 of the 2 active treatment conditions following the wait period. Primary outcome was loss of principal anxiety disorder over 12 weeks and 2-year follow-up. Results: Both ICBT and GCBT were superior to WL on all outcomes. In the intent-to-treat analysis, 52% in ICBT, 65% in GCBT, and 14% in WL were treatment responders. Planned pairwise comparisons found no significant differences between ICBT and GCBT. GCBT was superior to ICBT for children diagnosed with SOC. Improvement continued during 2-year follow-up with no significant between-groups differences. Conclusions: Among anxiety disordered children, both individual and group CBT can be effectively delivered in community clinics. Response rates were similar to those reported in efficacy trials. Although GCBT was more effective than ICBT for children with SOC following treatment, both treatments were comparable at 2-year follow-up. Dropout rates were lower in GCBT than in ICBT, suggesting that GCBT may be better tolerated. Response rates continued to improve over the follow-up period, with low rates of relapse.",2112643118, Journal Article,2018
Results from the Child/Adolescent Anxiety Multimodal Longitudinal Study (CAMELS): Functional outcomes,"Objective: To report functional outcomes from the multisite Child/Adolescent Anxiety Multimodal Extended Long-term Study (CAMELS), which examined the impact of youth anxiety treatment (cognitive-behavioral therapy [CBT], coping cat; Sertraline, SRT; COMB [CBT + SRT]; pill placebo) on (a) global and (b) domain-specific functioning assessed an average of 3.1 times, 3- to 12-years postrandomization (first assessment = mean 6.5 years postrandomization). Method: Three-hundred and 19 of 488 families from the Child/Adolescent Anxiety Multimodal Study (CAMS; Walkup et al., 2008) participated. Growth curve modeling examined the impact of treatment condition and acute treatment outcomes (i.e., response, remission) on global functioning, global and domain-specific impairment, and life satisfaction across follow-up visits. Logistic regressions explored the impact of treatment remission and condition on low frequency events (arrests/convictions) and education. Results: Treatment responders and remitters demonstrated better global functioning, decreased overall impairment, and increased life satisfaction at follow-up. Treatment remission, but not response, predicted decreased domain-specific impairment (social relationships, self-care/independence, academic functioning), and maintenance of increased life satisfaction across follow-ups. Participants in the CBT condition, compared with pill placebo, demonstrated improved trajectories pertaining to life satisfaction, overall impairment, and impairment in academic functioning. Randomization to CBT or COMB treatment was associated with increasing employment rates. Trajectories for participants randomized to SRT was not significantly different from placebo. Treatment outcome and condition did not predict legal outcomes, school/work variables, or family life. Conclusion: Positive early intervention outcomes are associated with improved overall functioning, life satisfaction, and functioning within specific domains 6.5 years posttreatment. Treatment type differentially predicted trajectories of functioning. Findings support the positive impact of pediatric anxiety treatment into adolescence and early adulthood.",2112642297, Journal Article,2018
