Title,Abstract,StoreId,documentType,year
A randomized controlled comparison of integrative cognitive-affective therapy (ICAT) and enhanced cognitive-behavioral therapy (CBT-E) for bulimia nervosa,"  Background The purpose of this investigation was to compare a new psychotherapy for bulimia nervosa (BN), integrative cognitive-affective therapy (ICAT), with an established treatment, 'enhanced' cognitive-behavioral therapy (CBT-E). Method Eighty adults with symptoms of BN were randomized to ICAT or CBT-E for 21 sessions over 19 weeks. Bulimic symptoms, measured by the Eating Disorder Examination (EDE), were assessed at baseline, at the end of treatment (EOT) and at the 4-month follow-up. Treatment outcome, measured by binge eating frequency, purging frequency, global eating disorder severity, emotion regulation, self-oriented cognition, depression, anxiety and self-esteem, was determined using generalized estimating equations (GEEs), logistic regression and a general linear model (intent-to-treat). Results Both treatments were associated with significant improvement in bulimic symptoms and in all measures of outcome, and no statistically significant differences were observed between the two conditions at EOT or follow-up. Intent-to-treat abstinence rates for ICAT (37.5% at EOT, 32.5% at follow-up) and CBT-E (22.5% at both EOT and follow-up) were not significantly different. Conclusions ICAT was associated with significant improvements in bulimic and associated symptoms that did not differ from those obtained with CBT-E. This initial randomized controlled trial of a new individual psychotherapy for BN suggests that targeting emotion and self-oriented cognition in the context of nutritional rehabilitation may be efficacious and worthy of further study.",1473907044," Feature , Journal Article",2014
Depression is related to an absence of optimistically biased belief updating about future life events,"  Background When challenged with information about the future, healthy participants show an optimistically biased updating pattern, taking desirable information more into account than undesirable information. However, it is unknown how patients suffering from major depressive disorder (MDD), who express pervasive pessimistic beliefs, update their beliefs when receiving information about their future. Here we tested whether an optimistically biased information processing pattern found in healthy individuals is absent in MDD patients. Method MDD patients ( n = 18; 13 medicated; eight with co-morbid anxiety disorder) and healthy controls ( n = 19) estimated their personal probability of experiencing 70 adverse life events. After each estimate participants were presented with the average probability of the event occurring to a person living in the same sociocultural environment. This information could be desirable (i.e. average probability better than expected) or undesirable (i.e. average probability worse than expected). To assess how desirable versus undesirable information influenced beliefs, participants estimated their personal probability of experiencing the 70 events a second time. Results Healthy controls showed an optimistic bias in updating, that is they changed their beliefs more toward desirable versus undesirable information. Overall, this optimistic bias was absent in MDD patients. Symptom severity correlated with biased updating: more severely depressed individuals showed a more pessimistic updating pattern. Furthermore, MDD patients estimated the probability of experiencing adverse life events as higher than healthy controls. Conclusions Our findings raise the intriguing possibility that optimistically biased updating of expectations about one's personal future is associated with mental health.",1473907035," Feature , Journal Article",2014
Cognitive behavioural therapy for psychosis prevention: a systematic review and meta-analysis,"  Background Clinical equipoise regarding preventative treatments for psychosis has encouraged the development and evaluation of psychosocial treatments, such as cognitive behavioural therapy (CBT). Method A systematic review and meta-analysis was conducted, examining the evidence for the effectiveness of CBT-informed treatment for preventing psychosis in people who are not taking antipsychotic medication, when compared to usual or non-specific control treatment. Included studies had to meet basic quality criteria, such as concealed and random allocation to treatment groups. Results Our search produced 1940 titles, out of which we found seven completed trials (six published). The relative risk (RR) of developing psychosis was reduced by more than 50% for those receiving CBT at every time point [RR at 6 months 0.47, 95% confidence interval (CI) 0.27-0.82, p = 0.008 (fixed-effects only: six randomized controlled trials (RCTs), n = 800); RR at 12 months 0.45, 95% CI 0.28-0.73, p = 0.001 (six RCTs, n = 800); RR at 18-24 months 0.41, 95% CI 0.23-0.72, p = 0.002 (four RCTs, n = 452)]. Heterogeneity was low in every analysis and the results were largely robust to the risk of an unpublished 12-month study having unfavourable results. CBT was also associated with reduced subthreshold symptoms at 12 months, but not at 6 or 18-24 months. No effects on functioning, symptom-related distress or quality of life were observed. CBT was not associated with increased rates of clinical depression or social anxiety (two studies). Conclusions CBT-informed treatment is associated with a reduced risk of transition to psychosis at 6, 12 and 18-24 months, and reduced symptoms at 12 months. Methodological limitations and recommendations for trial reporting are discussed.",1473907024," Feature , Journal Article",2014
Latent structure of social fears and social anxiety disorders,"Despite its high prevalence and associated levels of impairment, the latent structure of social anxiety disorder (SAD) is not well understood, with published studies reporting inconsistent results. Furthermore, it is unknown whether the latent structure of social fears in individuals with and without SAD is the same. Exploratory factor analysis (EFA) and confirmatory factor analysis followed by multiple indicators multiple causes (MIMIC) analysis were conducted on 13 commonly feared social situations assessed in a nationally representative sample including individuals with SAD and those with social fears but who did not meet DSM-IV criteria for SAD. An EFA conducted in the full sample, including individuals with no social fears (88% of the sample), yielded only one factor. When the sample was restricted to those with at least one social fear, the EFA yielded three factors, in both the subsample with at least one social fear but no SAD and the subsample with SAD. The three factors represented feared situations related to public performance, close scrutiny and social interaction. The MIMIC analyses further indicated that the three-factor structure was able to explain differences in prevalence of social fears across a broad range of sociodemographic covariates. Among individuals with at least one social fear and those with DSM-IV SAD the latent structure of social fears appears to be best described by three factors, although this may partially depend on how the sample is specified. These results may help reconcile the findings of different numbers of factors identified in previous studies. Adapted from the source document.",1496666360, Journal Article,2014
Reciprocal effects of stable and temporary components of neuroticism and affective disorders: results of a longitudinal cohort study,"Cross-sectional studies show that neuroticism is strongly associated with affective disorders. We investigated whether neuroticism and affective disorders mutually reinforce each other over time, setting off a potential downward spiral. A total of 2981 adults aged 18-65 years, consisting of healthy controls, persons with a prior history of affective disorders and persons with a current affective disorder were assessed at baseline (T1) and 2 (T2) and 4 years (T3) later. At each wave, affective disorders according to DSM-IV criteria were assessed with the Composite Interview Diagnostic Instrument (CIDI) version 2.1 and neuroticism with the Neuroticism-Extraversion-Openness Five Factor Inventory (NEO-FFI). Using structural equation models the association of distress disorders (i.e. dysthymia, depressive disorder, generalized anxiety disorder) and fear disorders (i.e. social anxiety disorder, panic disorder, agoraphobia without panic) with neuroticism could be attributed to three components: (a) a strong correlation of the stable components of distress and fear disorders with the stable trait component of neuroticism; (b) a modest contemporaneous association of change in distress and fear disorders with change in neuroticism; (c) a small to modest delayed effect of change in distress and fear disorders on change in neuroticism. Moreover, neuroticism scores in participants newly affected at T2 but remitted at T3 did not differ from their pre-morbid scores at T1. Our results do not support a positive feedback cycle of changes in psychopathology and changes in neuroticism. In the context of a relative stability of neuroticism and affective disorders, only modest contemporaneous and small to modest delayed effects of psychopathology on neuroticism were observed. Adapted from the source document.",1496665827, Journal Article,2014
Altered top-down and bottom-up processing of fear conditioning in panic disorder with agoraphobia,"Although several neurophysiological models have been proposed for panic disorder with agoraphobia (PD/AG), there is limited evidence from functional magnetic resonance imaging (fMRI) studies on key neural networks in PD/AG. Fear conditioning has been proposed to represent a central pathway for the development and maintenance of this disorder; however, its neural substrates remain elusive. The present study aimed to investigate the neural correlates of fear conditioning in PD/AG patients. The blood oxygen level-dependent (BOLD) response was measured using fMRI during a fear conditioning task. Indicators of differential conditioning, simple conditioning and safety signal processing were investigated in 60 PD/AG patients and 60 matched healthy controls. Differential conditioning was associated with enhanced activation of the bilateral dorsal inferior frontal gyrus (IFG) whereas simple conditioning and safety signal processing were related to increased midbrain activation in PD/AG patients versus controls. Anxiety sensitivity was associated positively with the magnitude of midbrain activation. The results suggest changes in top-down and bottom-up processes during fear conditioning in PD/AG that can be interpreted within a neural framework of defensive reactions mediating threat through distal (forebrain) versus proximal (midbrain) brain structures. Evidence is accumulating that this network plays a key role in the aetiopathogenesis of panic disorder. Adapted from the source document.",1496665494, Journal Article,2014
Age of onset in obsessive-compulsive disorder: admixture analysis with a large sample,"Research into age of onset in obsessive-compulsive disorder (OCD) has indicated significant differences between patients with early and late onset of the disorder. However, multiple criteria have been used arbitrarily for differentiating between early- and late-onset OCD, rendering inconsistent results that are difficult to interpret. In the current study, admixture analysis was conducted in a sample of 377 OC patients to determine the number of underlying populations of age of onset and associated demographic and clinical characteristics. Various measures of anxiety, depression, co-morbidity, autism, OCD, tics and attention deficit hyperactivity disorder (ADHD) symptoms were administered. A bimodal age of onset was established and the best-fitting cut-off score between early and late age of onset was 20 years (early age of onset 19 years). Patients with early age of onset were more likely to be single. Early age of onset patients demonstrated higher levels of OCD severity and increased symptoms on all OCD dimensions along with increased ADHD symptoms and higher rates of bipolar disorder. It is suggested that 20 years is the recommended cut-off age for the determination of early versus late age of onset in OCD. Early age of onset is associated with a generally graver OCD clinical picture and increased ADHD symptoms and bipolar disorder rates, which may be related to greater functional implications of the disorder. We propose that age of onset could be an important marker for the subtyping of OCD. Adapted from the source document.",1496665098, Journal Article,2014
Changes in prevalence of depression and anxiety following smoking cessation: results from an international cohort study (ATTEMPT),"Smoking cessation improves physical health but it has been suggested that in vulnerable individuals it may worsen mental health. This study aimed to identify the short- and longer-term effects of stopping smoking on depression and anxiety in the general population and in those with a history of these disorders. Sociodemographic and smoking characteristics, and mental and physical health were assessed using established measures in the ATTEMPT cohort, an international longitudinal study of smokers (n = 3645). Smokers who had stopped for at least 3 months or less than 3 months at the 12-month follow-up were compared with current smokers (n = 1640). At follow-up, 9.7% [95% confidence interval (CI) 8.3-11.2] of smokers had stopped for less than 3 months and 7.5% (95% CI 6.3-8.9) for at least 3 months. Compared with current smokers, prevalence of depression prescriptions obtained in the last 2 weeks was lower for those who had stopped for less than 3 months [odds ratio (OR) 0.37, 95% CI 0.14-0.96] or at least 3 months (OR 0.25, 95% CI 0.06-0.94) after adjusting for baseline prescription levels and confounding variables. Adjusted prevalence of recent depression symptoms was also lower for ex-smokers who had stopped for less than 3 months (OR 0.34, 95% CI 0.15-0.78) or at least 3 months (OR 0.24, 95% CI 0.09-0.67) than among continuing smokers. There was no change in anxiety measures in the general population or any increase in anxiety or depression symptoms in ex-smokers with a past history of these conditions. Smoking cessation does not appear to be associated with an increase in anxiety or depression and may lead to a reduced incidence of depression. Adapted from the source document.",1496665058, Journal Article,2014
Transdiagnostic and disorder-specific models of intergenerational transmission of internalizing pathology,"Numerous studies have supported an association between maternal depression and child psychiatric outcomes, but few have controlled for the confounding effects of both maternal and offspring co-morbidity. Thus, it remains unclear whether the correspondence between maternal and offspring depressive and anxiety disorders is better explained by associations between shared features of maternal and offspring internalizing disorders or by specific effects exerted by unique aspects of individual disorders. Pairs of mothers and offspring overselected for maternal depression (n = 815) were assessed at offspring age 15 years for anxiety and depressive disorders; 705 completed a follow-up at offspring age 20 years. For both mothers and offspring, structural equation modeling was used to distinguish transdiagnostic internalizing pathology -- representing the overlap among all depressive and anxiety disorders -- from diagnosis-specific forms of pathology. To discriminate between general versus specific pathways of intergenerational transmission of psychopathology, we examined (a) the general association between the maternal and offspring internalizing factors and (b) the correlations between maternal and offspring diagnosis-specific pathology for each disorder. For mothers and offspring, a unidimensional latent variable model provided the best fit to the correlations among depressive and anxiety disorders. The maternal transdiagnostic internalizing factor strongly predicted the corresponding factor among offspring. In addition, the unique component of post-traumatic stress disorder among offspring was significantly related to the analogous unique component among mothers, but specific components of other maternal disorders, including depression, did not predict corresponding offspring pathology. Results suggest that intergenerational transmission of internalizing disorders is largely non-specific. Adapted from the source document.",1496664954, Journal Article,2014
Lessons learned from the psychosis high-risk state: towards a general staging model of prodromal intervention,"The past two decades have seen exponential clinical and research interest in help-seeking individuals presenting with potentially prodromal symptoms for psychosis. However, the epidemiological validity of this paradigm has been neglected, limiting future advancements in the field. We undertook a critical review of core epidemiological issues underlying the clinical high-risk (HR) state for psychosis and which model of prodromal intervention is best suited for mental health. The HR state for psychosis model needs refining, to bring together population-based findings of high levels of psychotic experiences (PEs) and clinical expression of risk. Traditionally, outcome has been attributed to 'HR criteria' alone rather than taking into account sampling strategies. Furthermore, the exclusive focus on variably defined 'transition' obscures true variation in the slow and non-linear progression across stages of psychopathology. Finally, the outcome from HR states is variable, indicating that the underlying paradigm of 'schizophrenia light progressing to schizophrenia' is inadequate. In the general population, mixed and non-specific expression of psychosis, depression, anxiety and subthreshold mania is common and mostly transitory. When combined with distress, it may be considered as the first, diagnostically neutral stage of potentially more severe psychopathology, which only later may acquire a degree of diagnostic specificity and possible relative resistance to treatment. Therefore, rather than creating silos of per-disorder ultra-HR syndromes, an early intervention focus on the broad syndrome of early mental distress, requiring phase-specific interventions, may be more profitable. Adapted from the source document.",1496664237, Journal Article,2014
Do positive or negative stressful events predict the development of new brain lesions in people with multiple sclerosis?,"Stressful life events have long been suspected to contribute to multiple sclerosis (MS) disease activity. The few studies examining the relationship between stressful events and neuroimaging markers have been small and inconsistent. This study examined whether different types of stressful events and perceived stress could predict the development of brain lesions. This was a secondary analysis of 121 patients with MS followed for 48 weeks during a randomized controlled trial comparing stress management therapy for MS (SMT-MS) to a waitlist control (WLC). Patients underwent magnetic resonance imaging (MRI) scans every 8 weeks. Every month, patients completed an interview measure assessing stressful life events and self-report measures of perceived stress, anxiety and depressive symptoms, which were used to predict the presence of gadolinium-enhancing (Gd+) and T2 lesions on MRI scans 29-62 days later. Participants classified stressful events as positive or negative. Negative events were considered 'major' if they involved physical threat or threat to the patient's family structure, and 'moderate' otherwise. Positive stressful events predicted decreased risk for subsequent Gd+ lesions in the control group [odds ratio (OR) 0.53 for each additional positive stressful event, 95% confidence interval (CI) 0.30-0.91] and less risk for new or enlarging T2 lesions regardless of group assignment (OR 0.74, 95% CI 0.55-0.99). Across groups, major negative stressful events predicted Gd+ lesions (OR 1.77, 95% CI 1.18-2.64) and new or enlarging T2 lesions (OR 1.57, 95% CI 1.11-2.23) whereas moderate negative stressful events, perceived stress, anxiety and depressive symptoms did not. Major negative stressful events predict increased risk for Gd+ and T2 lesions whereas positive stressful events predict decreased risk. Adapted from the source document.",1496663993, Journal Article,2014
Paradoxical effects of short-term antidepressant treatment in fMRI emotional processing models in volunteers with high neuroticism,"Short-term antidepressant administration has been reported to decrease amygdala response to threat in healthy volunteers and depressed patients. Neuroticism (N) is a risk factor for depression but has also been associated with slow or incomplete remission with antidepressant drug treatment. Our aim was to investigate early selective serotonin reuptake inhibitor (SSRI) administration neural effects on implicit processing of fearful facial expressions in volunteers with high levels of N. Highly neurotic subjects received 20 mg/day citalopram versus placebo for 7 days in a double-blind, between-groups design. On the last day haemoperfusion and functional magnetic resonance imaging (fMRI) data during a gender discrimination task with fearful and happy faces were acquired. A control group of non-neurotic volunteers was also tested. High-N volunteers had reduced responses to threatening facial expressions across key neural circuits compared to low-N volunteers. SSRI treatment was found to elevate resting perfusion in the right amygdala, increase bilateral amygdalae activation to positive and negative facial expressions and increase activation to fearful versus happy facial expressions in occipital, parietal, temporal and prefrontal cortical areas. These results suggest that 7 days of SSRI administration can increase neural markers of fear reactivity in subjects at the high end of the N dimension and may be related to early increases in anxiety and agitation seen early in treatment. Such processes may be involved in the later therapeutic effects through decreased avoidance and increased learning about social 'threat' cues. Adapted from the source document.",1496663792, Journal Article,2014
Altered top-down and bottom-up processing of fear conditioning in panic disorder with agoraphobia,"  Background Although several neurophysiological models have been proposed for panic disorder with agoraphobia (PD/AG), there is limited evidence from functional magnetic resonance imaging (fMRI) studies on key neural networks in PD/AG. Fear conditioning has been proposed to represent a central pathway for the development and maintenance of this disorder; however, its neural substrates remain elusive. The present study aimed to investigate the neural correlates of fear conditioning in PD/AG patients. Method The blood oxygen level-dependent (BOLD) response was measured using fMRI during a fear conditioning task. Indicators of differential conditioning, simple conditioning and safety signal processing were investigated in 60 PD/AG patients and 60 matched healthy controls. Results Differential conditioning was associated with enhanced activation of the bilateral dorsal inferior frontal gyrus (IFG) whereas simple conditioning and safety signal processing were related to increased midbrain activation in PD/AG patients versus controls. Anxiety sensitivity was associated positively with the magnitude of midbrain activation. Conclusions The results suggest changes in top-down and bottom-up processes during fear conditioning in PD/AG that can be interpreted within a neural framework of defensive reactions mediating threat through distal (forebrain) versus proximal (midbrain) brain structures. Evidence is accumulating that this network plays a key role in the aetiopathogenesis of panic disorder. [PUBLICATION ABSTRACT]",1469285868," Feature , Journal Article",2014
Latent structure of social fears and social anxiety disorders,"  Background Despite its high prevalence and associated levels of impairment, the latent structure of social anxiety disorder (SAD) is not well understood, with published studies reporting inconsistent results. Furthermore, it is unknown whether the latent structure of social fears in individuals with and without SAD is the same. Method Exploratory factor analysis (EFA) and confirmatory factor analysis followed by multiple indicators multiple causes (MIMIC) analysis were conducted on 13 commonly feared social situations assessed in a nationally representative sample including individuals with SAD and those with social fears but who did not meet DSM-IV criteria for SAD. Results An EFA conducted in the full sample, including individuals with no social fears (88% of the sample), yielded only one factor. When the sample was restricted to those with at least one social fear, the EFA yielded three factors, in both the subsample with at least one social fear but no SAD and the subsample with SAD. The three factors represented feared situations related to public performance, close scrutiny and social interaction. The MIMIC analyses further indicated that the three-factor structure was able to explain differences in prevalence of social fears across a broad range of sociodemographic covariates. Conclusions Among individuals with at least one social fear and those with DSM-IV SAD the latent structure of social fears appears to be best described by three factors, although this may partially depend on how the sample is specified. These results may help reconcile the findings of different numbers of factors identified in previous studies. [PUBLICATION ABSTRACT]",1469285805," Feature , Journal Article",2014
Paradoxical effects of short-term antidepressant treatment in fMRI emotional processing models in volunteers with high neuroticism,"  Background Short-term antidepressant administration has been reported to decrease amygdala response to threat in healthy volunteers and depressed patients. Neuroticism (N) is a risk factor for depression but has also been associated with slow or incomplete remission with antidepressant drug treatment. Our aim was to investigate early selective serotonin reuptake inhibitor (SSRI) administration neural effects on implicit processing of fearful facial expressions in volunteers with high levels of N. Method Highly neurotic subjects received 20 mg/day citalopram versus placebo for 7 days in a double-blind, between-groups design. On the last day haemoperfusion and functional magnetic resonance imaging (fMRI) data during a gender discrimination task with fearful and happy faces were acquired. A control group of non-neurotic volunteers was also tested. Results High-N volunteers had reduced responses to threatening facial expressions across key neural circuits compared to low-N volunteers. SSRI treatment was found to elevate resting perfusion in the right amygdala, increase bilateral amygdalae activation to positive and negative facial expressions and increase activation to fearful versus happy facial expressions in occipital, parietal, temporal and prefrontal cortical areas. Conclusions These results suggest that 7 days of SSRI administration can increase neural markers of fear reactivity in subjects at the high end of the N dimension and may be related to early increases in anxiety and agitation seen early in treatment. Such processes may be involved in the later therapeutic effects through decreased avoidance and increased learning about social 'threat' cues. [PUBLICATION ABSTRACT]",1469285774," Feature , Journal Article",2014
Reciprocal effects of stable and temporary components of neuroticism and affective disorders: results of a longitudinal cohort study,"  Background Cross-sectional studies show that neuroticism is strongly associated with affective disorders. We investigated whether neuroticism and affective disorders mutually reinforce each other over time, setting off a potential downward spiral. Method A total of 2981 adults aged 18-65 years, consisting of healthy controls, persons with a prior history of affective disorders and persons with a current affective disorder were assessed at baseline (T1) and 2 (T2) and 4 years (T3) later. At each wave, affective disorders according to DSM-IV criteria were assessed with the Composite Interview Diagnostic Instrument (CIDI) version 2.1 and neuroticism with the Neuroticism-Extraversion-Openness Five Factor Inventory (NEO-FFI). Results Using structural equation models the association of distress disorders (i.e. dysthymia, depressive disorder, generalized anxiety disorder) and fear disorders (i.e. social anxiety disorder, panic disorder, agoraphobia without panic) with neuroticism could be attributed to three components: (a) a strong correlation of the stable components of distress and fear disorders with the stable trait component of neuroticism; (b) a modest contemporaneous association of change in distress and fear disorders with change in neuroticism; (c) a small to modest delayed effect of change in distress and fear disorders on change in neuroticism. Moreover, neuroticism scores in participants newly affected at T2 but remitted at T3 did not differ from their pre-morbid scores at T1. Conclusions Our results do not support a positive feedback cycle of changes in psychopathology and changes in neuroticism. In the context of a relative stability of neuroticism and affective disorders, only modest contemporaneous and small to modest delayed effects of psychopathology on neuroticism were observed. [PUBLICATION ABSTRACT]",1469285558," Feature , Journal Article",2014
Do positive or negative stressful events predict the development of new brain lesions in people with multiple sclerosis?,"  Background Stressful life events have long been suspected to contribute to multiple sclerosis (MS) disease activity. The few studies examining the relationship between stressful events and neuroimaging markers have been small and inconsistent. This study examined whether different types of stressful events and perceived stress could predict the development of brain lesions. Method This was a secondary analysis of 121 patients with MS followed for 48 weeks during a randomized controlled trial comparing stress management therapy for MS (SMT-MS) to a waitlist control (WLC). Patients underwent magnetic resonance imaging (MRI) scans every 8 weeks. Every month, patients completed an interview measure assessing stressful life events and self-report measures of perceived stress, anxiety and depressive symptoms, which were used to predict the presence of gadolinium-enhancing (Gd+) and T2 lesions on MRI scans 29-62 days later. Participants classified stressful events as positive or negative. Negative events were considered 'major' if they involved physical threat or threat to the patient's family structure, and 'moderate' otherwise. Results Positive stressful events predicted decreased risk for subsequent Gd+ lesions in the control group [odds ratio (OR) 0.53 for each additional positive stressful event, 95% confidence interval (CI) 0.30-0.91] and less risk for new or enlarging T2 lesions regardless of group assignment (OR 0.74, 95% CI 0.55-0.99). Across groups, major negative stressful events predicted Gd+ lesions (OR 1.77, 95% CI 1.18-2.64) and new or enlarging T2 lesions (OR 1.57, 95% CI 1.11-2.23) whereas moderate negative stressful events, perceived stress, anxiety and depressive symptoms did not. Conclusions Major negative stressful events predict increased risk for Gd+ and T2 lesions whereas positive stressful events predict decreased risk. [PUBLICATION ABSTRACT]",1469285169," Feature , Journal Article",2014
Transdiagnostic and disorder-specific models of intergenerational transmission of internalizing pathology,"  Background Numerous studies have supported an association between maternal depression and child psychiatric outcomes, but few have controlled for the confounding effects of both maternal and offspring co-morbidity. Thus, it remains unclear whether the correspondence between maternal and offspring depressive and anxiety disorders is better explained by associations between shared features of maternal and offspring internalizing disorders or by specific effects exerted by unique aspects of individual disorders. Method Pairs of mothers and offspring overselected for maternal depression (n = 815) were assessed at offspring age 15 years for anxiety and depressive disorders; 705 completed a follow-up at offspring age 20 years. For both mothers and offspring, structural equation modeling was used to distinguish transdiagnostic internalizing pathology - representing the overlap among all depressive and anxiety disorders - from diagnosis-specific forms of pathology. To discriminate between general versus specific pathways of intergenerational transmission of psychopathology, we examined (a) the general association between the maternal and offspring internalizing factors and (b) the correlations between maternal and offspring diagnosis-specific pathology for each disorder. Results For mothers and offspring, a unidimensional latent variable model provided the best fit to the correlations among depressive and anxiety disorders. The maternal transdiagnostic internalizing factor strongly predicted the corresponding factor among offspring. In addition, the unique component of post-traumatic stress disorder among offspring was significantly related to the analogous unique component among mothers, but specific components of other maternal disorders, including depression, did not predict corresponding offspring pathology. Conclusions Results suggest that intergenerational transmission of internalizing disorders is largely non-specific. [PUBLICATION ABSTRACT]",1465167927," Feature , Journal Article",2014
Lessons learned from the psychosis high-risk state: towards a general staging model of prodromal intervention,"  Background The past two decades have seen exponential clinical and research interest in help-seeking individuals presenting with potentially prodromal symptoms for psychosis. However, the epidemiological validity of this paradigm has been neglected, limiting future advancements in the field. Method We undertook a critical review of core epidemiological issues underlying the clinical high-risk (HR) state for psychosis and which model of prodromal intervention is best suited for mental health. Results The HR state for psychosis model needs refining, to bring together population-based findings of high levels of psychotic experiences (PEs) and clinical expression of risk. Traditionally, outcome has been attributed to 'HR criteria' alone rather than taking into account sampling strategies. Furthermore, the exclusive focus on variably defined 'transition' obscures true variation in the slow and non-linear progression across stages of psychopathology. Finally, the outcome from HR states is variable, indicating that the underlying paradigm of 'schizophrenia light progressing to schizophrenia' is inadequate. Conclusions In the general population, mixed and non-specific expression of psychosis, depression, anxiety and subthreshold mania is common and mostly transitory. When combined with distress, it may be considered as the first, diagnostically neutral stage of potentially more severe psychopathology, which only later may acquire a degree of diagnostic specificity and possible relative resistance to treatment. Therefore, rather than creating silos of per-disorder ultra-HR syndromes, an early intervention focus on the broad syndrome of early mental distress, requiring phase-specific interventions, may be more profitable. [PUBLICATION ABSTRACT]",1465167925," Feature , Journal Article",2014
Changes in prevalence of depression and anxiety following smoking cessation: results from an international cohort study (ATTEMPT),"  Background Smoking cessation improves physical health but it has been suggested that in vulnerable individuals it may worsen mental health. This study aimed to identify the short- and longer-term effects of stopping smoking on depression and anxiety in the general population and in those with a history of these disorders. Method Sociodemographic and smoking characteristics, and mental and physical health were assessed using established measures in the ATTEMPT cohort, an international longitudinal study of smokers (n = 3645). Smokers who had stopped for at least 3 months or less than 3 months at the 12-month follow-up were compared with current smokers (n = 1640). Results At follow-up, 9.7% [95% confidence interval (CI) 8.3-11.2] of smokers had stopped for less than 3 months and 7.5% (95% CI 6.3-8.9) for at least 3 months. Compared with current smokers, prevalence of depression prescriptions obtained in the last 2 weeks was lower for those who had stopped for less than 3 months [odds ratio (OR) 0.37, 95% CI 0.14-0.96] or at least 3 months (OR 0.25, 95% CI 0.06-0.94) after adjusting for baseline prescription levels and confounding variables. Adjusted prevalence of recent depression symptoms was also lower for ex-smokers who had stopped for less than 3 months (OR 0.34, 95% CI 0.15-0.78) or at least 3 months (OR 0.24, 95% CI 0.09-0.67) than among continuing smokers. There was no change in anxiety measures in the general population or any increase in anxiety or depression symptoms in ex-smokers with a past history of these conditions. Conclusions Smoking cessation does not appear to be associated with an increase in anxiety or depression and may lead to a reduced incidence of depression. [PUBLICATION ABSTRACT]",1465167902," Feature , Journal Article",2014
Age of onset in obsessive-compulsive disorder: admixture analysis with a large sample,"  Background Research into age of onset in obsessive-compulsive disorder (OCD) has indicated significant differences between patients with early and late onset of the disorder. However, multiple criteria have been used arbitrarily for differentiating between early- and late-onset OCD, rendering inconsistent results that are difficult to interpret. Method In the current study, admixture analysis was conducted in a sample of 377 OC patients to determine the number of underlying populations of age of onset and associated demographic and clinical characteristics. Various measures of anxiety, depression, co-morbidity, autism, OCD, tics and attention deficit hyperactivity disorder (ADHD) symptoms were administered. Results A bimodal age of onset was established and the best-fitting cut-off score between early and late age of onset was 20 years (early age of onset [= or &lt;, slanted]19 years). Patients with early age of onset were more likely to be single. Early age of onset patients demonstrated higher levels of OCD severity and increased symptoms on all OCD dimensions along with increased ADHD symptoms and higher rates of bipolar disorder. Conclusions It is suggested that 20 years is the recommended cut-off age for the determination of early versus late age of onset in OCD. Early age of onset is associated with a generally graver OCD clinical picture and increased ADHD symptoms and bipolar disorder rates, which may be related to greater functional implications of the disorder. We propose that age of onset could be an important marker for the subtyping of OCD. [PUBLICATION ABSTRACT]",1465167900," Feature , Journal Article",2014
Internet cognitive behavioural therapy for mixed anxiety and depression: a randomized controlled trial and evidence of effectiveness in primary care,"Major depressive disorder (MDD) and generalized anxiety disorder (GAD) have the highest co-morbidity rates within the internalizing disorders cluster, yet no Internet-based cognitive behavioural therapy (iCBT) programme exists for their combined treatment. We designed a six-lesson therapist-assisted iCBT programme for mixed anxiety and depression. Study 1 was a randomized controlled trial (RCT) comparing the iCBT programme (n = 46) versus wait-list control (WLC; n = 53) for patients diagnosed by structured clinical interview with MDD, GAD or co-morbid GAD/MDD. Primary outcome measures were the Patient Health Questionnaire nine-item scale (depression), Generalized Anxiety Disorder seven-item scale (generalized anxiety), Kessler 10-item Psychological Distress scale (distress) and 12-item World Health Organization Disability Assessment Schedule II (disability). The iCBT group was followed up at 3 months post-treatment. In study 2, we investigated the adherence to, and efficacy of the same programme in a primary care setting, where patients (n = 136) completed the programme under the supervision of primary care clinicians. The RCT showed that the iCBT programme was more effective than WLC, with large within- and between-groups effect sizes found (>0.8). Adherence was also high (89%), and gains were maintained at 3-month follow-up. In study 2 in primary care, adherence to the iCBT programme was low (41%), yet effect sizes were large (>0.8). Of the non-completers, 30% experienced benefit. Together, the results show that iCBT is effective and adherence is high in research settings, but there is a problem of adherence when translated into the 'real world'. Future efforts need to be placed on developing improved adherence to iCBT in primary care settings. Adapted from the source document.",1496666150, Journal Article,2013
